Compound Identifier	Odor	Replicate	Intensity	Dilution	subject #	INTENSITY/STRENGTH	VALENCE/PLEASANTNESS	BAKERY	SWEET	FRUIT	FISH	GARLIC	SPICES	COLD	SOUR	BURNT	ACID	WARM	MUSKY	SWEATY	AMMONIA/URINOUS	DECAYED	WOOD	GRASS	FLOWER	CHEMICAL
7632	N/A	0	high	 '1/100,000'	40	11	74	0	0	0	0	0	69	0	65	38	0	0	0	34	0	0	0	0	0	46
7632	N/A	0	high	 '1/100,000'	41	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7632	N/A	0	high	 '1/100,000'	42	33	28	0	0	0	0	0	0	0	5	3	6	25	1	1	1	38	0	0	0	43
7632	N/A	0	high	 '1/100,000'	43	6	83	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0
7632	N/A	0	high	 '1/100,000'	44	62	80	0	89	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
7632	N/A	0	high	 '1/100,000'	45	59	74	0	50	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	76	0
7632	N/A	0	high	 '1/100,000'	46	40	48	11	25	0	7	17	26	15	13	17	15	8	27	27	0	0	38	28	32	26
7632	N/A	0	high	 '1/100,000'	47	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7632	N/A	0	high	 '1/100,000'	48	77	77	0	0	0	0	0	52	0	0	0	0	44	0	0	0	0	0	42	0	0
7632	N/A	0	high	 '1/100,000'	49	36	55	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
7792	N/A	0	high	 '1/100,000'	1	58	58	0	77	75	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0
7792	N/A	0	high	 '1/100,000'	2	100	33	0	68	7	0	0	0	0	0	0	0	0	0	0	4	0	0	5	5	70
7792	N/A	0	high	 '1/100,000'	3	89	85	0	45	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	51	31
7792	N/A	0	high	 '1/100,000'	4	94	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80
7792	N/A	0	high	 '1/100,000'	5	100	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47
7792	N/A	0	high	 '1/100,000'	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7792	N/A	0	high	 '1/100,000'	7	61	66	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	57
7792	N/A	0	high	 '1/100,000'	8	100	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48
7792	N/A	0	high	 '1/100,000'	9	100	23	0	0	0	0	0	9	0	0	0	1	0	0	19	0	0	0	0	0	1
7792	N/A	0	high	 '1/100,000'	10	85	8	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	100
7792	N/A	0	high	 '1/100,000'	11	99	1	0	0	0	0	0	0	0	18	0	0	0	90	0	21	22	0	0	0	46
7792	N/A	0	high	 '1/100,000'	12	59	46	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	51
7792	N/A	0	high	 '1/100,000'	13	82	60	0	37	17	0	0	0	81	0	0	0	0	0	0	68	54	0	0	0	93
7792	N/A	0	high	 '1/100,000'	14	31	59	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	45	0
7792	N/A	0	high	 '1/100,000'	15	66	54	0	21	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	52
7792	N/A	0	high	 '1/100,000'	16	80	24	0	14	33	0	0	20	25	23	0	23	12	0	0	0	0	0	8	10	30
7792	N/A	0	high	 '1/100,000'	17	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
7792	N/A	0	high	 '1/100,000'	18	64	57	0	34	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67
7792	N/A	0	high	 '1/100,000'	19	79	58	0	0	74	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0
7792	N/A	0	high	 '1/100,000'	20	80	55	0	60	23	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	54
7792	N/A	0	high	 '1/100,000'	21	88	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	18
7792	N/A	0	high	 '1/100,000'	22	80	25	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	15	0	0	29
7792	N/A	0	high	 '1/100,000'	23	89	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
7792	N/A	0	high	 '1/100,000'	24	85	41	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57
7792	N/A	0	high	 '1/100,000'	25	82	44	0	0	0	0	0	32	0	47	0	76	0	0	0	85	0	18	0	0	80
7792	N/A	0	high	 '1/100,000'	26	71	58	0	7	0	0	0	0	9	0	0	9	0	0	0	0	0	0	0	100	42
7792	N/A	0	high	 '1/100,000'	27	24	42	0	0	0	0	0	0	37	0	0	0	45	0	25	0	0	0	0	0	41
7792	N/A	0	high	 '1/100,000'	28	67	0	0	0	0	0	0	0	79	0	0	0	0	0	0	100	99	0	0	0	0
7792	N/A	0	high	 '1/100,000'	29	92	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70
7792	N/A	0	high	 '1/100,000'	30	67	11	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	5
7792	N/A	0	high	 '1/100,000'	31	100	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0
7792	N/A	0	high	 '1/100,000'	32	93	7	0	0	69	0	0	0	0	0	0	0	0	0	0	11	0	0	19	0	95
7792	N/A	0	high	 '1/100,000'	33	59	0	0	0	0	0	0	0	0	0	0	62	0	0	0	75	0	78	100	52	100
7792	N/A	0	high	 '1/100,000'	34	84	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7792	N/A	0	high	 '1/100,000'	35	27	45	0	0	0	0	0	56	17	0	0	0	0	0	0	0	0	0	0	0	0
7792	N/A	0	high	 '1/100,000'	36	100	24	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
7792	N/A	0	high	 '1/100,000'	37	19	86	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0
7792	N/A	0	high	 '1/100,000'	38	83	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47
7792	N/A	0	high	 '1/100,000'	39	60	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
7792	N/A	0	high	 '1/100,000'	40	83	0	0	0	0	0	0	0	0	0	0	0	36	0	48	0	0	0	0	0	57
7792	N/A	0	high	 '1/100,000'	41	100	73	0	6	0	0	0	0	0	9	0	19	21	0	0	100	0	0	0	0	100
7792	N/A	0	high	 '1/100,000'	42	73	67	0	0	0	0	0	0	3	0	0	1	4	1	1	0	0	55	0	15	81
7792	N/A	0	high	 '1/100,000'	43	55	33	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0
7792	N/A	0	high	 '1/100,000'	44	85	72	0	86	43	0	0	0	0	0	0	0	0	0	0	0	20	0	0	100	0
7792	N/A	0	high	 '1/100,000'	45	54	89	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	85	0
7792	N/A	0	high	 '1/100,000'	46	79	11	0	0	0	0	1	1	0	0	0	1	1	0	1	1	1	45	0	1	0
7792	N/A	0	high	 '1/100,000'	47	70	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
7792	N/A	0	high	 '1/100,000'	48	77	87	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	51	41
7792	N/A	0	high	 '1/100,000'	49	56	56	0	0	4	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	9
7820	N/A	0	high	 '1/10'	1	76	17	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	81
7820	N/A	0	high	 '1/10'	2	82	85	0	70	84	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	5
7820	N/A	0	high	 '1/10'	3	0	62	0	0	0	0	0	0	0	0	0	32	30	0	0	0	0	0	0	0	54
7820	N/A	0	high	 '1/10'	4	100	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95
7820	N/A	0	high	 '1/10'	5	75	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7820	N/A	0	high	 '1/10'	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7820	N/A	0	high	 '1/10'	7	78	76	0	0	0	0	0	64	0	0	0	8	0	0	0	11	0	0	0	0	63
7820	N/A	0	high	 '1/10'	8	90	88	87	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7820	N/A	0	high	 '1/10'	9	100	57	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
7820	N/A	0	high	 '1/10'	10	57	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7820	N/A	0	high	 '1/10'	11	0	100	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7820	N/A	0	high	 '1/10'	12	68	22	0	0	0	0	0	0	0	0	0	22	0	0	0	47	0	0	0	0	84
7820	N/A	0	high	 '1/10'	13	73	8	0	0	0	0	0	0	0	56	0	37	68	13	0	37	0	0	0	0	61
7820	N/A	0	high	 '1/10'	14	34	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
7820	N/A	0	high	 '1/10'	15	37	60	0	27	12	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	40
7820	N/A	0	high	 '1/10'	16	73	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7820	N/A	0	high	 '1/10'	17	32	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7820	N/A	0	high	 '1/10'	18	72	70	0	51	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	52
7820	N/A	0	high	 '1/10'	19	28	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55
7820	N/A	0	high	 '1/10'	20	64	47	0	14	4	0	0	0	0	5	0	26	0	0	0	0	0	0	0	0	26
7820	N/A	0	high	 '1/10'	21	99	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	49
7820	N/A	0	high	 '1/10'	22	71	40	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7820	N/A	0	high	 '1/10'	23	28	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
7820	N/A	0	high	 '1/10'	24	62	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63
7820	N/A	0	high	 '1/10'	25	56	40	0	0	0	0	0	0	0	76	71	0	0	88	88	0	0	0	65	0	0
7820	N/A	0	high	 '1/10'	26	33	16	0	0	0	0	0	0	10	0	0	12	0	5	0	37	7	0	0	0	92
7820	N/A	0	high	 '1/10'	27	63	71	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7820	N/A	0	high	 '1/10'	28	90	55	0	83	91	0	0	0	0	0	0	0	0	0	0	0	89	0	0	56	0
7820	N/A	0	high	 '1/10'	29	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
7820	N/A	0	high	 '1/10'	30	0	33	0	0	0	0	0	0	0	25	0	0	0	15	21	8	16	0	0	0	14
7820	N/A	0	high	 '1/10'	31	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7820	N/A	0	high	 '1/10'	32	82	24	0	29	53	0	0	0	0	0	0	19	0	0	0	39	0	0	0	0	43
7820	N/A	0	high	 '1/10'	33	61	67	0	25	28	0	0	0	45	0	0	0	0	0	0	0	0	0	37	38	0
7820	N/A	0	high	 '1/10'	34	53	36	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0
7820	N/A	0	high	 '1/10'	35	12	46	0	0	0	0	0	0	51	0	0	0	51	0	0	0	0	0	0	0	0
7820	N/A	0	high	 '1/10'	36	79	18	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	19
7820	N/A	0	high	 '1/10'	37	0	11	0	0	0	0	0	0	0	0	0	13	0	0	0	21	0	0	0	0	24
7820	N/A	0	high	 '1/10'	38	76	81	0	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7820	N/A	0	high	 '1/10'	39	61	59	11	100	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7820	N/A	0	high	 '1/10'	40	86	78	0	41	40	0	0	0	0	0	0	0	38	0	0	0	0	0	15	25	19
7820	N/A	0	high	 '1/10'	41	64	80	0	90	90	0	0	0	0	0	0	0	62	0	0	0	0	0	29	92	0
7820	N/A	0	high	 '1/10'	42	0	57	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	9	0	3	32
7820	N/A	0	high	 '1/10'	43	32	6	0	0	0	0	0	0	0	8	5	13	0	0	0	0	0	0	0	0	0
7820	N/A	0	high	 '1/10'	44	62	66	0	0	0	0	0	0	0	51	0	25	0	0	0	8	0	0	0	0	81
7820	N/A	0	high	 '1/10'	45	0	57	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
7820	N/A	0	high	 '1/10'	46	50	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7820	N/A	0	high	 '1/10'	47	31	67	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7820	N/A	0	high	 '1/10'	48	40	28	0	26	0	0	32	22	0	0	70	0	0	0	0	0	0	0	0	0	0
7820	N/A	0	high	 '1/10'	49	37	44	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	45
7826	N/A	0	high	 '1/100,000'	1	55	71	0	78	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7826	N/A	0	high	 '1/100,000'	2	63	87	0	34	6	0	0	9	0	0	2	0	0	0	0	0	0	0	0	0	5
7826	N/A	0	high	 '1/100,000'	3	75	76	0	43	41	0	0	47	0	0	0	36	20	0	0	0	0	0	0	40	0
7826	N/A	0	high	 '1/100,000'	4	28	92	0	42	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7826	N/A	0	high	 '1/100,000'	5	21	82	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7826	N/A	0	high	 '1/100,000'	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7826	N/A	0	high	 '1/100,000'	7	92	100	0	76	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7826	N/A	0	high	 '1/100,000'	8	75	92	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7826	N/A	0	high	 '1/100,000'	9	39	57	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0
7826	N/A	0	high	 '1/100,000'	10	85	11	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7826	N/A	0	high	 '1/100,000'	11	98	100	74	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7826	N/A	0	high	 '1/100,000'	12	54	51	17	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7826	N/A	0	high	 '1/100,000'	13	58	57	0	15	0	0	0	0	73	0	23	43	0	0	0	28	0	0	13	13	84
7826	N/A	0	high	 '1/100,000'	14	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7826	N/A	0	high	 '1/100,000'	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7826	N/A	0	high	 '1/100,000'	16	79	19	0	30	24	0	43	35	0	42	34	27	0	0	31	46	0	0	25	47	0
7826	N/A	0	high	 '1/100,000'	17	100	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42
7826	N/A	0	high	 '1/100,000'	18	6	26	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0
7826	N/A	0	high	 '1/100,000'	19	82	82	0	98	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7826	N/A	0	high	 '1/100,000'	20	12	51	0	0	0	0	0	0	0	0	0	5	0	16	0	0	0	0	16	0	0
7826	N/A	0	high	 '1/100,000'	21	22	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	22	0	0	0	0
7826	N/A	0	high	 '1/100,000'	22	16	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7826	N/A	0	high	 '1/100,000'	23	5	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0
7826	N/A	0	high	 '1/100,000'	24	51	53	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	7	48	0	0
7826	N/A	0	high	 '1/100,000'	25	74	43	0	67	36	0	58	38	0	87	16	0	0	0	0	0	0	20	0	54	30
7826	N/A	0	high	 '1/100,000'	26	88	64	5	83	86	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	8
7826	N/A	0	high	 '1/100,000'	27	60	69	0	72	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	38
7826	N/A	0	high	 '1/100,000'	28	34	54	0	0	34	0	0	0	0	0	25	0	0	0	0	0	0	0	88	13	0
7826	N/A	0	high	 '1/100,000'	29	22	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
7826	N/A	0	high	 '1/100,000'	30	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7826	N/A	0	high	 '1/100,000'	31	100	70	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	88
7826	N/A	0	high	 '1/100,000'	32	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7826	N/A	0	high	 '1/100,000'	33	62	16	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0
7826	N/A	0	high	 '1/100,000'	34	23	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7826	N/A	0	high	 '1/100,000'	35	55	62	0	51	26	0	0	0	64	0	0	0	0	0	0	0	0	0	0	43	0
7826	N/A	0	high	 '1/100,000'	36	100	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0
7826	N/A	0	high	 '1/100,000'	37	71	69	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	14
7826	N/A	0	high	 '1/100,000'	38	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7826	N/A	0	high	 '1/100,000'	39	30	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	98	0
7826	N/A	0	high	 '1/100,000'	40	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7826	N/A	0	high	 '1/100,000'	41	61	78	13	90	95	0	0	0	78	0	0	0	55	0	0	0	0	0	0	42	0
7826	N/A	0	high	 '1/100,000'	42	0	40	0	1	1	0	0	1	1	1	1	2	2	1	1	0	42	0	0	1	35
7826	N/A	0	high	 '1/100,000'	43	5	25	0	0	0	0	0	0	0	15	0	13	0	9	9	0	0	0	0	0	16
7826	N/A	0	high	 '1/100,000'	44	34	58	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	18	0
7826	N/A	0	high	 '1/100,000'	45	55	62	0	17	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0
7826	N/A	0	high	 '1/100,000'	46	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7826	N/A	0	high	 '1/100,000'	47	93	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7826	N/A	0	high	 '1/100,000'	48	38	93	0	44	55	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0
7826	N/A	0	high	 '1/100,000'	49	0	61	0	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
8038	N/A	0	high	 '1/100,000'	1	54	45	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	81
8038	N/A	0	high	 '1/100,000'	2	66	75	0	52	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8038	N/A	0	high	 '1/100,000'	3	84	31	0	0	0	0	0	42	0	16	0	42	0	0	0	0	0	0	0	0	85
8038	N/A	0	high	 '1/100,000'	4	98	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
8038	N/A	0	high	 '1/100,000'	5	86	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8038	N/A	0	high	 '1/100,000'	6	55	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62
8038	N/A	0	high	 '1/100,000'	7	98	67	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72
8038	N/A	0	high	 '1/100,000'	8	91	10	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	92
8038	N/A	0	high	 '1/100,000'	9	100	32	0	0	0	4	0	0	0	0	0	1	0	0	0	12	0	0	0	0	0
8038	N/A	0	high	 '1/100,000'	10	34	55	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	100
8038	N/A	0	high	 '1/100,000'	11	100	95	0	92	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8038	N/A	0	high	 '1/100,000'	12	82	40	0	12	0	0	0	19	0	0	12	0	0	0	0	0	0	0	0	0	0
8038	N/A	0	high	 '1/100,000'	13	90	100	0	46	0	0	0	0	89	9	41	20	0	68	0	31	0	0	0	0	85
8038	N/A	0	high	 '1/100,000'	14	55	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
8038	N/A	0	high	 '1/100,000'	15	27	58	0	23	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
8038	N/A	0	high	 '1/100,000'	16	88	23	0	0	73	0	0	0	0	0	0	36	0	0	0	68	0	0	0	45	72
8038	N/A	0	high	 '1/100,000'	17	65	57	0	4	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
8038	N/A	0	high	 '1/100,000'	18	83	30	0	54	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	77
8038	N/A	0	high	 '1/100,000'	19	79	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52
8038	N/A	0	high	 '1/100,000'	20	86	95	0	89	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39
8038	N/A	0	high	 '1/100,000'	21	95	55	0	10	9	0	0	0	0	0	7	0	16	0	0	0	0	0	0	5	0
8038	N/A	0	high	 '1/100,000'	22	70	59	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	84
8038	N/A	0	high	 '1/100,000'	23	73	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41
8038	N/A	0	high	 '1/100,000'	24	80	51	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8038	N/A	0	high	 '1/100,000'	25	96	72	0	25	0	0	0	0	0	0	0	39	0	0	0	88	0	0	0	10	95
8038	N/A	0	high	 '1/100,000'	26	87	74	0	74	60	0	0	0	0	20	0	16	0	0	0	0	0	0	0	0	0
8038	N/A	0	high	 '1/100,000'	27	64	72	15	100	16	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0
8038	N/A	0	high	 '1/100,000'	28	99	69	51	94	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
8038	N/A	0	high	 '1/100,000'	29	97	92	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8038	N/A	0	high	 '1/100,000'	30	67	71	0	45	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
8038	N/A	0	high	 '1/100,000'	31	92	2	0	0	0	0	0	0	81	0	0	0	0	0	0	0	83	0	0	0	0
8038	N/A	0	high	 '1/100,000'	32	87	72	0	0	68	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	62
8038	N/A	0	high	 '1/100,000'	33	76	61	0	0	0	0	0	0	47	0	0	19	0	0	0	100	0	0	0	0	100
8038	N/A	0	high	 '1/100,000'	34	92	53	0	25	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62
8038	N/A	0	high	 '1/100,000'	35	13	85	0	20	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8038	N/A	0	high	 '1/100,000'	36	100	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8038	N/A	0	high	 '1/100,000'	37	60	19	0	0	0	0	0	0	0	0	0	6	0	0	0	16	3	0	0	0	13
8038	N/A	0	high	 '1/100,000'	38	91	92	0	65	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8038	N/A	0	high	 '1/100,000'	39	73	93	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8038	N/A	0	high	 '1/100,000'	40	100	92	0	54	54	0	0	0	0	0	0	35	30	0	0	0	0	0	0	0	41
8038	N/A	0	high	 '1/100,000'	41	100	100	4	100	100	0	0	0	16	0	0	0	0	0	0	0	0	0	0	89	0
8038	N/A	0	high	 '1/100,000'	42	68	61	0	16	12	0	0	1	7	0	0	0	11	1	1	5	7	0	0	8	37
8038	N/A	0	high	 '1/100,000'	43	71	37	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	23
8038	N/A	0	high	 '1/100,000'	44	78	85	0	60	0	0	0	0	0	14	0	67	0	0	0	0	0	0	0	0	81
8038	N/A	0	high	 '1/100,000'	45	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
8038	N/A	0	high	 '1/100,000'	46	55	57	6	5	5	8	7	6	11	11	7	9	7	1	2	7	6	6	1	1	6
8038	N/A	0	high	 '1/100,000'	47	93	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
8038	N/A	0	high	 '1/100,000'	48	100	6	0	0	0	0	0	0	87	0	0	23	0	0	0	9	0	0	0	0	34
8038	N/A	0	high	 '1/100,000'	49	74	56	0	14	12	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
8048	N/A	0	high	 '1/10'	1	16	67	0	76	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0
