Compound Identifier	Odor	Replicate	Intensity	Dilution	subject #	INTENSITY/STRENGTH	VALENCE/PLEASANTNESS	BAKERY	SWEET	FRUIT	FISH	GARLIC	SPICES	COLD	SOUR	BURNT	ACID	WARM	MUSKY	SWEATY	AMMONIA/URINOUS	DECAYED	WOOD	GRASS	FLOWER	CHEMICAL
6322	N/A	0	high	 '1/10'	36	43	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6322	N/A	0	high	 '1/10'	37	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0
6322	N/A	0	high	 '1/10'	38	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6322	N/A	0	high	 '1/10'	39	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6322	N/A	0	high	 '1/10'	40	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6322	N/A	0	high	 '1/10'	41	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6322	N/A	0	high	 '1/10'	42	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6322	N/A	0	high	 '1/10'	43	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6322	N/A	0	high	 '1/10'	44	17	41	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0
6322	N/A	0	high	 '1/10'	45	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6322	N/A	0	high	 '1/10'	46	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6322	N/A	0	high	 '1/10'	47	3	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6322	N/A	0	high	 '1/10'	48	0	8	0	0	0	0	0	18	33	0	44	0	0	0	0	10	0	0	0	0	29
6322	N/A	0	high	 '1/10'	49	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6506	N/A	0	high	 '1/10'	1	4	20	0	0	0	0	0	0	0	0	0	0	0	23	31	0	0	0	0	0	0
6506	N/A	0	high	 '1/10'	2	0	74	0	26	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
6506	N/A	0	high	 '1/10'	3	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6506	N/A	0	high	 '1/10'	4	0	81	0	54	0	0	0	33	0	0	0	0	83	0	0	0	0	0	0	56	0
6506	N/A	0	high	 '1/10'	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6506	N/A	0	high	 '1/10'	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6506	N/A	0	high	 '1/10'	7	0	16	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	91
6506	N/A	0	high	 '1/10'	8	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6506	N/A	0	high	 '1/10'	9	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6506	N/A	0	high	 '1/10'	10	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6506	N/A	0	high	 '1/10'	11	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6506	N/A	0	high	 '1/10'	12	0	27	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0
6506	N/A	0	high	 '1/10'	13	0	29	0	23	19	0	40	0	0	51	11	0	78	42	72	41	0	0	0	0	68
6506	N/A	0	high	 '1/10'	14	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6506	N/A	0	high	 '1/10'	15	0	16	0	41	0	23	29	0	27	25	38	32	0	0	0	31	0	0	0	0	65
6506	N/A	0	high	 '1/10'	16	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6506	N/A	0	high	 '1/10'	17	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6506	N/A	0	high	 '1/10'	18	0	27	0	0	0	0	0	0	0	0	15	78	0	0	0	0	0	0	0	0	83
6506	N/A	0	high	 '1/10'	19	0	38	0	0	0	0	0	0	0	0	0	0	0	0	24	4	0	0	0	0	44
6506	N/A	0	high	 '1/10'	20	0	45	0	0	0	0	0	0	19	22	0	0	0	14	0	0	0	0	0	0	19
6506	N/A	0	high	 '1/10'	21	0	27	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
6506	N/A	0	high	 '1/10'	22	6	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6506	N/A	0	high	 '1/10'	23	0	48	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
6506	N/A	0	high	 '1/10'	24	6	44	0	0	0	0	0	0	0	10	0	7	0	0	0	0	0	0	0	0	0
6506	N/A	0	high	 '1/10'	25	78	39	0	10	0	0	15	25	0	19	19	0	14	0	7	22	0	0	27	26	37
6506	N/A	0	high	 '1/10'	26	70	43	8	31	0	0	0	9	0	0	12	13	3	17	0	12	0	3	5	0	17
6506	N/A	0	high	 '1/10'	27	0	27	0	0	0	0	0	9	56	0	0	0	0	0	0	0	0	0	0	0	34
6506	N/A	0	high	 '1/10'	28	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6506	N/A	0	high	 '1/10'	29	0	5	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0
6506	N/A	0	high	 '1/10'	30	11	60	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	21
6506	N/A	0	high	 '1/10'	31	0	60	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	75	0
6506	N/A	0	high	 '1/10'	32	0	72	0	26	0	0	0	20	0	26	0	0	24	23	0	0	0	0	0	20	0
6506	N/A	0	high	 '1/10'	33	0	12	0	0	0	0	0	0	75	0	0	0	0	0	0	100	0	0	0	0	72
6506	N/A	0	high	 '1/10'	34	0	65	0	8	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6506	N/A	0	high	 '1/10'	35	2	32	0	0	0	0	0	0	0	64	0	0	45	0	0	0	23	0	0	0	8
6506	N/A	0	high	 '1/10'	36	26	37	0	0	0	0	0	0	0	0	0	11	0	0	0	11	0	0	0	0	100
6506	N/A	0	high	 '1/10'	37	0	43	0	0	0	0	0	0	0	0	0	14	0	0	0	5	0	0	0	0	19
6506	N/A	0	high	 '1/10'	38	0	48	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6506	N/A	0	high	 '1/10'	39	44	66	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	34	0	0	10
6506	N/A	0	high	 '1/10'	40	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6506	N/A	0	high	 '1/10'	41	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6506	N/A	0	high	 '1/10'	42	0	53	0	0	0	0	0	0	18	0	0	0	1	0	0	0	0	0	0	0	23
6506	N/A	0	high	 '1/10'	43	0	33	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	24
6506	N/A	0	high	 '1/10'	44	16	64	0	30	15	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0
6506	N/A	0	high	 '1/10'	45	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6506	N/A	0	high	 '1/10'	46	0	49	1	2	1	11	3	2	16	2	1	2	1	1	1	14	2	9	7	3	1
6506	N/A	0	high	 '1/10'	47	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6506	N/A	0	high	 '1/10'	48	0	0	0	0	0	0	0	55	0	0	0	23	47	0	0	0	0	0	0	0	0
6506	N/A	0	high	 '1/10'	49	13	49	0	0	0	0	0	0	0	3	0	0	7	0	3	0	0	0	0	0	0
6544	N/A	0	high	'1/1,000'	1	63	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	61	0	0
6544	N/A	0	high	'1/1,000'	2	66	60	0	33	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
6544	N/A	0	high	'1/1,000'	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6544	N/A	0	high	'1/1,000'	4	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6544	N/A	0	high	'1/1,000'	5	58	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6544	N/A	0	high	'1/1,000'	6	44	52	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0
6544	N/A	0	high	'1/1,000'	7	95	32	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0
6544	N/A	0	high	'1/1,000'	8	72	71	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0
6544	N/A	0	high	'1/1,000'	9	100	69	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	33	0	0	0
6544	N/A	0	high	'1/1,000'	10	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6544	N/A	0	high	'1/1,000'	11	14	24	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0
6544	N/A	0	high	'1/1,000'	12	43	49	0	0	0	0	0	0	14	13	12	21	0	0	0	0	0	0	0	0	13
6544	N/A	0	high	'1/1,000'	13	85	77	0	0	0	0	0	0	100	0	32	0	0	0	0	31	52	0	0	0	100
6544	N/A	0	high	'1/1,000'	14	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6544	N/A	0	high	'1/1,000'	15	51	23	0	0	0	0	0	0	32	25	10	33	0	0	0	0	0	0	0	0	50
6544	N/A	0	high	'1/1,000'	16	65	34	0	0	0	7	12	25	0	5	0	14	0	0	0	0	0	0	0	0	0
6544	N/A	0	high	'1/1,000'	17	100	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69
6544	N/A	0	high	'1/1,000'	18	27	59	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	80	0
6544	N/A	0	high	'1/1,000'	19	70	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
6544	N/A	0	high	'1/1,000'	20	32	61	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0
6544	N/A	0	high	'1/1,000'	21	56	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0
6544	N/A	0	high	'1/1,000'	22	100	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6544	N/A	0	high	'1/1,000'	23	57	57	0	0	0	0	0	16	19	0	0	0	0	0	0	0	0	0	0	15	0
6544	N/A	0	high	'1/1,000'	24	77	53	27	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
6544	N/A	0	high	'1/1,000'	25	70	27	0	0	0	0	0	0	0	0	0	44	0	0	0	85	0	0	0	0	100
6544	N/A	0	high	'1/1,000'	26	76	66	0	15	5	0	0	0	40	5	0	5	0	4	0	0	0	4	50	18	5
6544	N/A	0	high	'1/1,000'	27	92	58	0	22	0	0	0	0	0	19	0	0	66	0	0	0	0	0	0	14	94
6544	N/A	0	high	'1/1,000'	28	64	85	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0
6544	N/A	0	high	'1/1,000'	29	16	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6544	N/A	0	high	'1/1,000'	30	42	44	0	0	0	0	0	0	0	27	0	0	0	0	0	0	33	0	0	0	3
6544	N/A	0	high	'1/1,000'	31	74	1	0	0	0	0	0	0	0	0	0	0	0	16	20	0	0	0	0	0	0
6544	N/A	0	high	'1/1,000'	32	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6544	N/A	0	high	'1/1,000'	33	93	0	0	0	0	0	0	0	0	100	0	55	0	0	0	0	0	0	0	0	100
6544	N/A	0	high	'1/1,000'	34	54	64	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
6544	N/A	0	high	'1/1,000'	35	3	69	9	26	19	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0
6544	N/A	0	high	'1/1,000'	36	63	59	0	20	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6544	N/A	0	high	'1/1,000'	37	62	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	14
6544	N/A	0	high	'1/1,000'	38	65	24	0	0	0	0	0	0	0	16	0	0	0	0	0	0	47	0	0	0	0
6544	N/A	0	high	'1/1,000'	39	71	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6544	N/A	0	high	'1/1,000'	40	78	81	0	0	0	0	45	76	0	0	0	0	44	0	0	0	0	0	0	44	0
6544	N/A	0	high	'1/1,000'	41	100	98	0	53	58	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	0
6544	N/A	0	high	'1/1,000'	42	42	38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
6544	N/A	0	high	'1/1,000'	43	77	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50
6544	N/A	0	high	'1/1,000'	44	57	79	0	38	0	0	0	0	0	0	0	0	43	19	0	0	0	93	0	25	0
6544	N/A	0	high	'1/1,000'	45	7	73	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6544	N/A	0	high	'1/1,000'	46	50	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25
6544	N/A	0	high	'1/1,000'	47	60	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6544	N/A	0	high	'1/1,000'	48	52	96	0	32	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	41
6544	N/A	0	high	'1/1,000'	49	30	72	0	85	100	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
6561	N/A	0	high	'1/1,000'	1	63	60	0	8	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
6561	N/A	0	high	'1/1,000'	2	70	23	0	0	0	0	5	13	27	0	0	1	0	0	0	8	0	0	0	0	0
6561	N/A	0	high	'1/1,000'	3	0	68	0	0	0	0	0	28	0	0	0	35	0	0	0	0	6	0	0	0	66
6561	N/A	0	high	'1/1,000'	4	96	18	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0
6561	N/A	0	high	'1/1,000'	5	63	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
6561	N/A	0	high	'1/1,000'	6	21	28	0	0	0	0	0	0	0	51	53	0	0	56	0	46	0	0	0	0	0
6561	N/A	0	high	'1/1,000'	7	91	5	0	0	0	0	0	0	0	47	0	0	0	0	0	0	41	0	0	0	46
6561	N/A	0	high	'1/1,000'	8	100	8	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0
6561	N/A	0	high	'1/1,000'	9	100	0	0	0	0	0	0	0	0	0	0	56	0	0	0	50	0	0	0	0	100
6561	N/A	0	high	'1/1,000'	10	85	53	0	0	0	0	0	0	0	0	0	5	6	0	0	6	0	0	0	0	0
6561	N/A	0	high	'1/1,000'	11	77	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	30	0	0	0	0
6561	N/A	0	high	'1/1,000'	12	94	22	0	0	0	0	0	0	0	54	68	0	0	0	0	0	56	0	0	0	0
6561	N/A	0	high	'1/1,000'	13	96	60	70	0	0	30	58	89	0	28	69	0	100	96	68	0	0	73	0	0	0
6561	N/A	0	high	'1/1,000'	14	56	7	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	58
6561	N/A	0	high	'1/1,000'	15	80	3	0	11	0	8	12	0	24	12	50	54	0	0	0	50	29	0	0	0	56
6561	N/A	0	high	'1/1,000'	16	77	19	0	14	0	0	6	7	13	28	39	0	17	22	4	30	14	0	26	0	39
6561	N/A	0	high	'1/1,000'	17	78	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
6561	N/A	0	high	'1/1,000'	18	96	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0
6561	N/A	0	high	'1/1,000'	19	79	28	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0
6561	N/A	0	high	'1/1,000'	20	77	38	0	0	0	0	0	0	0	15	0	0	0	18	19	0	0	0	0	0	9
6561	N/A	0	high	'1/1,000'	21	100	0	0	0	0	1	0	0	0	57	10	0	0	6	5	0	2	0	0	0	0
6561	N/A	0	high	'1/1,000'	22	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0
6561	N/A	0	high	'1/1,000'	23	60	25	0	0	0	34	0	0	0	0	0	45	0	0	0	15	0	0	0	0	28
6561	N/A	0	high	'1/1,000'	24	85	21	0	0	0	0	0	0	0	29	0	0	0	35	68	0	0	0	0	0	0
6561	N/A	0	high	'1/1,000'	25	99	37	0	0	0	0	0	8	0	0	65	32	0	68	0	0	0	49	0	0	83
6561	N/A	0	high	'1/1,000'	26	75	51	0	0	0	0	0	0	19	0	0	11	0	0	0	8	0	26	0	0	62
6561	N/A	0	high	'1/1,000'	27	72	19	0	0	0	0	0	0	0	0	0	41	0	25	11	0	0	0	0	0	75
6561	N/A	0	high	'1/1,000'	28	93	69	0	38	55	0	0	0	0	83	0	0	38	0	90	0	35	0	0	0	0
6561	N/A	0	high	'1/1,000'	29	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0
6561	N/A	0	high	'1/1,000'	30	64	57	0	0	0	0	0	0	11	24	0	1	21	7	8	7	9	0	0	0	17
6561	N/A	0	high	'1/1,000'	31	100	0	0	0	0	0	0	0	0	0	0	35	0	0	0	100	13	0	0	0	45
6561	N/A	0	high	'1/1,000'	32	97	3	0	0	0	12	0	0	0	24	0	40	0	0	0	85	0	0	0	0	100
6561	N/A	0	high	'1/1,000'	33	84	8	0	0	0	0	0	0	0	0	56	59	0	0	0	100	0	0	0	0	100
6561	N/A	0	high	'1/1,000'	34	96	1	0	0	0	0	0	0	0	12	0	0	0	33	0	0	0	0	0	0	29
6561	N/A	0	high	'1/1,000'	35	19	1	0	0	0	0	0	0	46	0	0	0	0	6	0	0	22	0	0	0	9
6561	N/A	0	high	'1/1,000'	36	100	42	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	100
6561	N/A	0	high	'1/1,000'	37	100	0	0	0	0	0	0	0	0	0	0	58	0	10	0	0	8	0	0	0	47
6561	N/A	0	high	'1/1,000'	38	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0
6561	N/A	0	high	'1/1,000'	39	72	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	14
6561	N/A	0	high	'1/1,000'	40	72	82	0	0	0	0	0	46	0	34	0	20	0	0	0	0	0	0	37	0	35
6561	N/A	0	high	'1/1,000'	41	59	42	0	0	0	0	0	0	0	0	0	100	0	0	0	100	0	0	0	0	100
6561	N/A	0	high	'1/1,000'	42	100	1	0	0	0	0	0	0	30	36	17	27	37	11	9	13	40	0	0	0	89
6561	N/A	0	high	'1/1,000'	43	83	13	0	0	0	0	0	0	0	21	0	17	0	0	0	16	0	0	0	0	0
6561	N/A	0	high	'1/1,000'	44	78	17	0	0	0	0	0	27	0	0	0	0	0	79	56	0	0	0	0	0	25
6561	N/A	0	high	'1/1,000'	45	54	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
6561	N/A	0	high	'1/1,000'	46	50	51	1	1	1	1	1	1	1	1	1	1	1	28	1	1	13	1	1	1	1
6561	N/A	0	high	'1/1,000'	47	99	7	0	0	0	17	0	0	0	0	0	0	0	0	0	0	18	0	0	0	26
6561	N/A	0	high	'1/1,000'	48	89	9	0	0	0	0	0	0	36	0	0	65	0	0	0	48	0	0	0	0	40
6561	N/A	0	high	'1/1,000'	49	89	17	0	0	0	0	0	0	0	0	3	0	0	1	0	2	0	0	0	0	89
6669	N/A	0	high	 '1/10'	1	16	76	0	68	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	18
6669	N/A	0	high	 '1/10'	2	8	83	0	40	8	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	8
6669	N/A	0	high	 '1/10'	3	84	72	0	23	18	0	0	32	0	0	0	0	0	0	0	0	25	0	0	0	0
6669	N/A	0	high	 '1/10'	4	74	87	0	32	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	98	0
6669	N/A	0	high	 '1/10'	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6669	N/A	0	high	 '1/10'	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6669	N/A	0	high	 '1/10'	7	29	82	0	33	0	0	0	0	0	0	0	0	0	37	27	0	0	0	0	0	0
6669	N/A	0	high	 '1/10'	8	14	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6669	N/A	0	high	 '1/10'	9	100	100	0	100	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	100	0
6669	N/A	0	high	 '1/10'	10	20	73	0	42	5	0	0	26	0	0	0	0	18	0	0	0	0	0	0	0	0
6669	N/A	0	high	 '1/10'	11	85	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6669	N/A	0	high	 '1/10'	12	92	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
6669	N/A	0	high	 '1/10'	13	19	68	0	0	0	0	0	0	0	54	0	43	78	23	0	43	0	0	0	0	60
6669	N/A	0	high	 '1/10'	14	0	52	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
6669	N/A	0	high	 '1/10'	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6669	N/A	0	high	 '1/10'	16	76	90	0	25	50	0	0	26	0	0	0	64	16	0	19	36	0	0	32	64	0
6669	N/A	0	high	 '1/10'	17	0	92	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6669	N/A	0	high	 '1/10'	18	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0
6669	N/A	0	high	 '1/10'	19	55	82	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6669	N/A	0	high	 '1/10'	20	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6669	N/A	0	high	 '1/10'	21	52	71	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	91
6669	N/A	0	high	 '1/10'	22	100	64	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0
6669	N/A	0	high	 '1/10'	23	65	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
6669	N/A	0	high	 '1/10'	24	72	22	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49
6669	N/A	0	high	 '1/10'	25	85	68	0	56	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	64	68
6669	N/A	0	high	 '1/10'	26	46	21	0	28	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0
6669	N/A	0	high	 '1/10'	27	6	38	0	7	0	0	0	0	50	25	0	9	0	0	0	0	0	0	0	0	42
6669	N/A	0	high	 '1/10'	28	5	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	77	0
6669	N/A	0	high	 '1/10'	29	97	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6669	N/A	0	high	 '1/10'	30	33	67	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	20
6669	N/A	0	high	 '1/10'	31	24	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6669	N/A	0	high	 '1/10'	32	78	74	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67
6669	N/A	0	high	 '1/10'	33	76	27	0	28	30	0	0	0	0	0	0	0	0	0	0	0	0	0	52	100	0
6669	N/A	0	high	 '1/10'	34	51	43	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
6669	N/A	0	high	 '1/10'	35	17	22	0	29	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	17	0
6669	N/A	0	high	 '1/10'	36	69	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6669	N/A	0	high	 '1/10'	37	25	68	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	24	0
6669	N/A	0	high	 '1/10'	38	83	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6669	N/A	0	high	 '1/10'	39	96	100	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0
