Compound Identifier	Odor	Replicate	Intensity	Dilution	subject #	INTENSITY/STRENGTH	VALENCE/PLEASANTNESS	BAKERY	SWEET	FRUIT	FISH	GARLIC	SPICES	COLD	SOUR	BURNT	ACID	WARM	MUSKY	SWEATY	AMMONIA/URINOUS	DECAYED	WOOD	GRASS	FLOWER	CHEMICAL
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	7	86	0	0	0	0	0	0	0	0	48	0	0	56	49	0	0	64	0	0	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	8	51	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	8	82	44	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	9	100	0	0	0	0	0	0	0	0	0	0	3	0	0	0	100	0	0	0	0	100
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	9	100	0	0	0	0	0	0	0	0	100	0	0	0	0	0	100	0	100	0	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	10	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	10	69	11	0	0	0	0	0	0	0	0	0	0	0	51	10	3	0	0	0	0	4
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	11	100	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	11	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	12	95	0	0	0	0	0	0	0	0	51	0	0	0	52	49	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	12	73	18	0	0	0	0	0	0	0	38	52	39	0	0	0	0	0	0	0	0	38
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	13	100	25	0	0	0	0	48	26	0	27	100	0	81	100	76	0	43	18	0	0	94
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	13	16	75	55	0	0	47	57	76	0	23	40	0	77	40	79	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	14	59	0	0	0	0	0	0	0	0	0	0	46	0	0	0	52	0	0	0	0	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	15	36	38	0	0	0	0	9	0	0	14	0	12	0	0	0	5	0	0	0	0	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	16	95	3	0	19	0	0	0	17	0	0	92	0	0	0	23	0	0	0	22	58	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	16	12	37	0	0	0	0	0	19	0	0	35	14	0	7	0	16	0	0	0	0	23
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	17	62	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	17	48	46	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	18	93	6	0	0	0	0	0	0	0	0	88	0	0	74	0	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	18	69	1	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	56
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	19	79	2	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	19	69	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	20	73	13	0	0	0	0	0	0	0	11	0	0	0	39	23	10	0	0	0	0	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	20	57	37	0	0	0	0	0	0	0	0	0	0	0	8	19	14	0	0	0	0	8
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	21	91	3	0	0	0	18	0	0	0	80	59	12	0	96	63	26	54	0	0	0	21
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	21	55	0	0	0	0	0	0	0	0	0	18	0	0	7	5	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	22	77	12	69	0	0	0	67	69	0	0	0	0	0	0	0	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	22	28	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	23	94	16	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	30
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	23	62	57	8	0	0	0	8	8	0	0	0	0	0	0	0	7	0	0	0	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	24	96	3	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	78
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	24	77	22	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	23
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	25	100	0	0	23	0	0	0	36	0	98	13	75	0	24	24	100	0	0	0	0	88
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	25	69	36	0	0	0	43	100	34	0	42	36	10	0	76	0	39	0	43	33	0	53
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	26	96	4	0	0	0	27	42	20	0	4	0	12	0	17	15	31	19	0	0	0	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	26	38	23	0	0	0	16	20	0	0	0	0	6	0	0	0	29	23	0	0	0	8
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	27	88	8	0	0	0	100	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	27	59	23	0	0	0	100	30	0	0	0	34	0	0	0	0	0	0	0	0	0	44
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	28	61	40	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	23	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	28	62	40	0	89	70	0	0	0	0	0	0	0	60	0	0	0	100	0	0	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	29	100	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	29	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	30	85	9	0	0	0	0	0	0	0	100	0	0	48	82	38	94	95	0	0	0	3
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	30	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	31	82	81	0	0	0	0	0	0	0	0	25	50	0	0	0	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	31	9	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	32	75	14	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	13	96	0	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	32	72	17	0	0	0	0	0	0	0	0	81	0	0	0	0	0	56	0	0	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	33	93	0	55	0	0	0	100	100	0	56	0	0	99	0	0	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	33	82	0	0	0	0	67	69	0	0	0	0	49	52	100	100	0	0	0	0	0	51
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	34	82	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	34	96	11	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	35	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	73	0	0	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	35	10	16	0	0	0	0	33	34	0	40	0	0	0	0	0	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	36	100	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	36	23	57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	37	63	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	10	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	37	36	44	0	0	0	0	0	0	0	0	18	0	0	29	0	0	0	0	0	0	24
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	38	98	2	0	0	0	0	0	0	0	0	75	0	0	0	72	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	38	69	26	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	39	64	2	0	0	0	0	0	0	0	0	100	100	20	0	0	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	39	14	55	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	40	69	19	0	0	0	0	0	42	28	42	0	37	0	34	23	0	0	73	18	0	18
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	40	86	83	0	38	36	0	0	0	0	0	0	0	43	0	0	0	0	0	59	31	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	41	100	0	0	0	0	0	0	16	0	42	0	44	0	22	58	4	40	26	42	6	2
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	41	56	39	0	0	0	0	6	4	0	43	7	3	0	13	6	0	4	0	3	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	42	74	27	0	1	1	0	0	3	2	20	0	32	39	1	1	1	38	0	0	44	58
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	42	0	44	0	0	0	0	0	0	5	0	0	0	11	0	0	0	7	0	0	0	42
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	43	100	3	0	0	0	0	0	0	0	0	85	20	0	0	0	0	2	0	0	0	63
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	43	89	19	9	0	0	0	0	0	0	0	50	0	0	0	0	0	0	43	0	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	44	82	5	0	0	0	0	0	0	0	78	0	78	0	31	14	63	0	0	0	0	43
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	44	68	17	0	0	0	0	0	0	0	0	0	0	0	53	80	19	0	0	0	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	45	90	5	0	0	0	0	0	13	0	0	0	0	0	0	0	0	36	0	0	0	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	45	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	46	53	56	6	6	6	3	1	1	1	1	32	4	1	1	1	1	1	5	1	2	1
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	46	50	51	1	1	1	1	1	1	1	1	39	1	1	1	1	1	1	1	1	1	1
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	47	93	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	47	85	10	0	0	0	61	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	48	100	1	0	0	0	0	0	0	0	100	0	0	0	90	0	2	0	0	0	0	0
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	48	92	6	0	0	0	0	0	0	0	0	98	100	0	0	0	0	0	0	0	0	0
2346	Benzyl isothiocyanate 		high 	"1/1,000 "	49	100	0	0	0	0	5	0	0	0	6	0	0	0	14	0	0	3	0	0	0	3
2346	Benzyl isothiocyanate 		low 	"1/100,000 "	49	77	11	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	4	0	0	14
2758	"1,8-cineole "		low 	"1/100,000 "	1	65	64	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		high 	"1/1,000 "	1	59	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57
2758	"1,8-cineole "		low 	"1/100,000 "	2	6	69	0	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		high 	"1/1,000 "	2	93	84	0	0	0	0	0	67	77	0	0	0	0	0	0	0	0	0	0	0	11
2758	"1,8-cineole "		low 	"1/100,000 "	3	60	85	0	0	0	0	0	43	0	0	0	0	58	0	0	0	0	0	0	36	0
2758	"1,8-cineole "		high 	"1/1,000 "	3	69	68	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	58	40
2758	"1,8-cineole "		low 	"1/100,000 "	4	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2758	"1,8-cineole "		high 	"1/1,000 "	4	81	90	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		low 	"1/100,000 "	5	32	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		high 	"1/1,000 "	5	74	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		low 	"1/100,000 "	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2758	"1,8-cineole "		high 	"1/1,000 "	6	35	60	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	33
2758	"1,8-cineole "		low 	"1/100,000 "	7	32	91	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48
2758	"1,8-cineole "		high 	"1/1,000 "	7	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	50
2758	"1,8-cineole "		low 	"1/100,000 "	8	57	59	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		high 	"1/1,000 "	8	86	74	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		low 	"1/100,000 "	9	100	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		high 	"1/1,000 "	9	99	100	0	28	0	0	0	0	23	0	0	0	0	0	0	0	0	0	30	0	0
2758	"1,8-cineole "		low 	"1/100,000 "	10	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2758	"1,8-cineole "		high 	"1/1,000 "	10	19	48	0	44	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		low 	"1/100,000 "	11	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2758	"1,8-cineole "		high 	"1/1,000 "	11	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2758	"1,8-cineole "		low 	"1/100,000 "	12	54	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0
2758	"1,8-cineole "		high 	"1/1,000 "	12	50	52	0	0	0	0	0	17	0	0	0	0	3	0	14	0	0	0	0	0	0
2758	"1,8-cineole "		low 	"1/100,000 "	13	90	88	0	48	0	0	0	0	100	0	0	0	0	0	0	35	73	28	55	64	31
2758	"1,8-cineole "		high 	"1/1,000 "	13	91	87	0	83	29	0	0	0	100	0	0	0	0	47	0	54	83	0	99	100	40
2758	"1,8-cineole "		low 	"1/100,000 "	14	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2758	"1,8-cineole "		high 	"1/1,000 "	14	6	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50
2758	"1,8-cineole "		low 	"1/100,000 "	15	70	56	45	57	14	0	0	0	0	0	15	0	45	7	0	0	0	0	0	18	57
2758	"1,8-cineole "		high 	"1/1,000 "	15	57	69	40	55	12	0	0	12	32	0	0	0	25	3	0	0	0	0	0	0	23
2758	"1,8-cineole "		low 	"1/100,000 "	16	76	34	0	20	0	0	6	34	0	39	0	45	0	34	0	33	0	0	0	28	21
2758	"1,8-cineole "		high 	"1/1,000 "	16	66	29	0	0	0	0	0	60	0	23	53	0	0	12	43	0	0	0	0	0	53
2758	"1,8-cineole "		low 	"1/100,000 "	17	31	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		high 	"1/1,000 "	17	70	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		low 	"1/100,000 "	18	28	37	0	48	28	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		high 	"1/1,000 "	18	92	69	0	83	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	45
2758	"1,8-cineole "		low 	"1/100,000 "	19	59	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		high 	"1/1,000 "	19	63	36	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	55
2758	"1,8-cineole "		low 	"1/100,000 "	20	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2758	"1,8-cineole "		high 	"1/1,000 "	20	42	55	0	29	0	0	0	0	11	9	0	0	0	0	0	0	0	0	0	6	0
2758	"1,8-cineole "		low 	"1/100,000 "	21	0	60	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		high 	"1/1,000 "	21	83	91	35	19	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		low 	"1/100,000 "	22	2	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		high 	"1/1,000 "	22	97	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		low 	"1/100,000 "	23	21	48	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		high 	"1/1,000 "	23	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2758	"1,8-cineole "		low 	"1/100,000 "	24	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2758	"1,8-cineole "		high 	"1/1,000 "	24	86	31	0	0	0	0	0	0	0	0	19	0	0	0	0	16	0	0	0	0	75
2758	"1,8-cineole "		low 	"1/100,000 "	25	91	81	67	63	0	0	0	85	0	0	0	19	0	0	0	0	0	16	18	13	0
2758	"1,8-cineole "		high 	"1/1,000 "	25	67	54	0	43	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	47	12
2758	"1,8-cineole "		low 	"1/100,000 "	26	75	56	0	33	0	0	0	6	53	0	0	4	0	0	0	0	0	0	0	0	6
2758	"1,8-cineole "		high 	"1/1,000 "	26	76	71	0	5	0	0	0	0	88	0	0	6	0	0	0	12	0	0	0	0	81
2758	"1,8-cineole "		low 	"1/100,000 "	27	55	41	0	0	0	0	0	0	0	0	0	5	33	0	0	0	0	0	0	0	65
2758	"1,8-cineole "		high 	"1/1,000 "	27	95	37	0	0	0	0	25	0	0	0	0	24	46	0	0	0	0	0	0	0	63
2758	"1,8-cineole "		low 	"1/100,000 "	28	28	55	0	18	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	85	0
2758	"1,8-cineole "		high 	"1/1,000 "	28	39	88	0	0	0	0	0	0	51	0	0	0	0	45	0	0	0	0	0	95	0
2758	"1,8-cineole "		low 	"1/100,000 "	29	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		high 	"1/1,000 "	29	96	89	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		low 	"1/100,000 "	30	1	80	0	0	0	0	3	22	0	0	0	0	2	0	0	0	0	3	33	0	5
2758	"1,8-cineole "		high 	"1/1,000 "	30	43	57	0	0	0	0	0	0	0	0	0	11	73	0	0	0	0	0	0	0	80
2758	"1,8-cineole "		low 	"1/100,000 "	31	0	67	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		high 	"1/1,000 "	31	100	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	95
2758	"1,8-cineole "		low 	"1/100,000 "	32	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2758	"1,8-cineole "		high 	"1/1,000 "	32	85	12	0	0	0	0	0	11	0	0	0	42	0	0	0	0	0	0	0	4	80
2758	"1,8-cineole "		low 	"1/100,000 "	33	100	100	72	70	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		high 	"1/1,000 "	33	79	77	56	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	100	0	0
2758	"1,8-cineole "		low 	"1/100,000 "	34	62	66	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		high 	"1/1,000 "	34	93	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		low 	"1/100,000 "	35	19	61	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	35
2758	"1,8-cineole "		high 	"1/1,000 "	35	100	37	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	69
2758	"1,8-cineole "		low 	"1/100,000 "	36	64	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		high 	"1/1,000 "	36	35	41	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0
2758	"1,8-cineole "		low 	"1/100,000 "	37	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2758	"1,8-cineole "		high 	"1/1,000 "	37	27	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0
2758	"1,8-cineole "		low 	"1/100,000 "	38	38	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		high 	"1/1,000 "	38	66	49	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	100
2758	"1,8-cineole "		low 	"1/100,000 "	39	18	13	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	5	0	0	82
2758	"1,8-cineole "		high 	"1/1,000 "	39	68	59	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	89	0
2758	"1,8-cineole "		low 	"1/100,000 "	40	80	100	0	0	45	0	0	58	0	0	0	0	100	0	0	0	0	0	64	45	51
2758	"1,8-cineole "		high 	"1/1,000 "	40	90	89	0	0	0	0	0	0	0	44	0	24	0	0	0	0	0	0	16	22	27
2758	"1,8-cineole "		low 	"1/100,000 "	41	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2758	"1,8-cineole "		high 	"1/1,000 "	41	88	91	0	56	48	0	0	0	30	0	0	0	0	0	0	0	0	0	30	24	0
2758	"1,8-cineole "		low 	"1/100,000 "	42	60	39	0	0	0	0	0	0	10	0	0	0	20	0	0	0	0	0	0	0	54
2758	"1,8-cineole "		high 	"1/1,000 "	42	95	69	0	0	0	0	0	18	3	0	1	0	43	18	0	0	11	0	0	0	69
2758	"1,8-cineole "		low 	"1/100,000 "	43	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2758	"1,8-cineole "		high 	"1/1,000 "	43	80	84	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	56
2758	"1,8-cineole "		low 	"1/100,000 "	44	24	75	0	73	33	0	0	89	0	0	0	0	18	0	0	0	0	0	0	43	0
2758	"1,8-cineole "		high 	"1/1,000 "	44	90	87	0	43	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	21
2758	"1,8-cineole "		low 	"1/100,000 "	45	38	76	64	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		high 	"1/1,000 "	45	50	53	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	46
2758	"1,8-cineole "		low 	"1/100,000 "	46	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2758	"1,8-cineole "		high 	"1/1,000 "	46	48	51	1	1	1	1	1	1	1	1	1	19	1	1	1	1	1	1	1	1	1
2758	"1,8-cineole "		low 	"1/100,000 "	47	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2758	"1,8-cineole "		high 	"1/1,000 "	47	89	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49
2758	"1,8-cineole "		low 	"1/100,000 "	48	67	94	40	45	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
2758	"1,8-cineole "		high 	"1/1,000 "	48	83	94	0	14	0	0	0	0	63	0	0	0	34	0	0	0	0	0	0	26	0
2758	"1,8-cineole "		low 	"1/100,000 "	49	36	63	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3
2758	"1,8-cineole "		high 	"1/1,000 "	49	59	37	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	47
2879	p-cresol 		low 	"1/100,000 "	1	84	77	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
2879	p-cresol 		high 	"1/1,000 "	1	58	57	0	8	0	0	0	12	0	0	0	13	0	0	0	0	0	0	0	0	10
