#oID,individual,INTENSITY/STRENGTH,VALENCE/PLEASANTNESS,BAKERY,SWEET,FRUIT,FISH,GARLIC,SPICES,COLD,SOUR,BURNT,ACID,WARM,MUSKY,SWEATY,AMMONIA/URINOUS,DECAYED,WOOD,GRASS,FLOWER,CHEMICAL
7410,25,80.9183673469,52.1224489796,1.28571428571,21.3469387755,9.08163265306,0.0408163265306,1.42857142857,5.97959183673,7.32653061224,3.44897959184,4.55102040816,11.5102040816,4.91836734694,3.95918367347,0.489795918367,9.16326530612,1.38775510204,1.44897959184,1.73469387755,15.7142857143,34.7551020408
7463,25,62.612244898,37.0,0.30612244898,5.14285714286,3.14285714286,0.183673469388,3.61224489796,11.8979591837,10.3265306122,9.12244897959,9.44897959184,21.7551020408,3.89795918367,5.22448979592,2.44897959184,16.1224489796,2.32653061224,6.95918367347,3.44897959184,0.897959183673,46.3673469388
7500,25,77.3673469388,37.0816326531,1.14285714286,2.69387755102,0.0204081632653,0.0204081632653,0.0204081632653,5.0,6.79591836735,4.51020408163,6.04081632653,9.36734693878,6.20408163265,5.30612244898,0.30612244898,10.8367346939,4.08163265306,2.91836734694,0.897959183673,2.73469387755,53.1020408163
7519,25,74.3469387755,29.75,0.0833333333333,2.89583333333,1.08333333333,1.54166666667,1.58333333333,2.97916666667,4.58333333333,7.375,9.5625,15.1875,5.20833333333,8.27083333333,3.16666666667,14.8541666667,5.0625,7.375,2.1875,2.10416666667,46.75
7583,25,53.5306122449,50.9772727273,2.90909090909,8.06818181818,2.93181818182,0.522727272727,1.79545454545,7.15909090909,7.75,4.34090909091,1.84090909091,12.5454545455,3.34090909091,1.72727272727,1.02272727273,5.88636363636,2.06818181818,4.11363636364,3.02272727273,2.0,25.5454545455
7593,25,77.0204081633,32.0208333333,2.08333333333,8.1875,0.0208333333333,0.0208333333333,2.35416666667,7.08333333333,3.25,9.10416666667,8.0,7.35416666667,7.1875,18.3333333333,11.5,13.0208333333,7.0625,2.75,0.916666666667,2.91666666667,17.1666666667
7601,25,30.2040816327,56.15625,1.125,21.84375,7.75,1.0,2.65625,1.3125,5.28125,4.4375,2.875,2.96875,6.78125,8.03125,4.0,5.59375,1.875,3.65625,2.25,10.1875,13.78125
7632,25,30.4489795918,63.4594594595,1.05405405405,22.5945945946,1.56756756757,0.189189189189,0.459459459459,7.64864864865,3.0,4.97297297297,2.97297297297,5.13513513514,7.75675675676,4.83783783784,1.67567567568,2.51351351351,1.97297297297,6.05405405405,6.21621621622,29.6216216216,10.5675675676
7635,25,40.0816326531,42.025,1.85,7.45,2.375,1.475,1.675,4.8,1.125,5.85,8.125,6.8,8.175,9.725,2.85,3.175,1.0,4.9,3.5,4.45,19.05
7654,25,61.4285714286,54.0416666667,0.0625,18.9166666667,4.3125,0.0208333333333,1.75,3.6875,6.97916666667,6.70833333333,2.95833333333,3.79166666667,4.33333333333,3.47916666667,2.41666666667,3.3125,1.77083333333,0.375,3.35416666667,25.6458333333,15.1458333333
7695,25,53.9183673469,71.6046511628,6.6511627907,39.1627906977,12.7674418605,0.0232558139535,0.46511627907,6.11627906977,3.93023255814,6.20930232558,1.41860465116,1.60465116279,6.3488372093,3.09302325581,0.0232558139535,0.0232558139535,2.0,0.0232558139535,2.13953488372,19.7209302326,11.1627906977
7720,25,78.8775510204,19.875,0.0208333333333,3.83333333333,1.95833333333,2.25,6.33333333333,4.75,5.25,22.4375,12.0833333333,7.77083333333,3.97916666667,19.7708333333,12.7083333333,6.52083333333,10.375,0.583333333333,2.77083333333,1.25,21.1875
7731,25,68.8163265306,46.4893617021,1.1914893617,13.1276595745,3.04255319149,0.382978723404,0.36170212766,6.6170212766,7.55319148936,9.25531914894,3.1914893617,6.55319148936,3.08510638298,7.55319148936,1.44680851064,4.57446808511,4.08510638298,1.97872340426,3.72340425532,12.7234042553,15.0425531915
7749,25,77.3469387755,39.085106383,3.6170212766,20.1914893617,10.0212765957,0.851063829787,2.93617021277,3.02127659574,6.65957446809,7.14893617021,6.63829787234,8.95744680851,4.76595744681,7.06382978723,1.44680851064,7.68085106383,8.95744680851,1.06382978723,1.72340425532,4.65957446809,32.085106383
7761,25,58.5714285714,72.0425531915,9.0,51.3617021277,39.914893617,0.0212765957447,0.0212765957447,3.42553191489,5.02127659574,2.76595744681,0.553191489362,1.48936170213,5.70212765957,0.936170212766,0.0212765957447,0.0212765957447,1.17021276596,0.0212765957447,1.06382978723,12.3191489362,4.53191489362
7762,25,78.4285714286,60.1224489796,8.0612244898,51.5102040816,30.4285714286,0.0204081632653,0.0204081632653,2.57142857143,4.89795918367,10.693877551,1.48979591837,2.36734693878,7.02040816327,1.77551020408,2.5306122449,0.673469387755,4.5306122449,0.510204081633,0.367346938776,9.30612244898,10.5714285714
7765,25,34.5918367347,40.0909090909,4.21212121212,8.24242424242,2.12121212121,0.69696969697,1.9696969697,4.33333333333,5.51515151515,3.18181818182,6.33333333333,8.12121212121,6.06060606061,7.57575757576,1.78787878788,4.42424242424,1.0,2.42424242424,2.33333333333,3.87878787879,29.3939393939
7768,25,17.8571428571,44.08,0.0,5.08,0.64,0.0,0.0,0.32,11.04,10.08,3.56,4.52,2.52,7.64,2.24,6.6,8.0,0.16,0.8,8.4,22.96
7792,25,74.0612244898,41.1875,0.0,13.0,7.72916666667,0.0,0.0208333333333,4.54166666667,8.1875,4.14583333333,0.291666666667,7.22916666667,4.5625,4.1875,1.95833333333,10.1666666667,4.08333333333,4.39583333333,2.75,12.5416666667,37.0208333333
7795,25,59.306122449,50.6744186047,4.37209302326,34.3488372093,18.8604651163,1.20930232558,0.372093023256,6.86046511628,3.97674418605,6.72093023256,2.32558139535,3.04651162791,4.86046511628,6.37209302326,1.97674418605,3.46511627907,1.90697674419,1.44186046512,0.53488372093,10.5348837209,10.8139534884
7799,25,51.3673469388,67.023255814,0.953488372093,35.023255814,24.2325581395,1.93023255814,2.62790697674,4.97674418605,2.83720930233,2.6976744186,0.0232558139535,1.16279069767,6.37209302326,1.93023255814,0.046511627907,0.046511627907,1.72093023256,1.41860465116,2.41860465116,9.97674418605,6.39534883721
7803,25,68.306122449,46.9565217391,0.108695652174,16.9347826087,4.76086956522,0.5,1.15217391304,2.5652173913,11.5869565217,3.39130434783,3.21739130435,12.9347826087,7.13043478261,2.60869565217,2.34782608696,5.10869565217,3.23913043478,1.08695652174,1.73913043478,5.5652173913,42.5434782609
7820,25,50.9183673469,48.9189189189,2.64864864865,23.027027027,13.5405405405,0.0,0.864864864865,2.51351351351,3.94594594595,5.56756756757,3.94594594595,7.72972972973,5.91891891892,2.86486486486,2.37837837838,5.21621621622,2.59459459459,0.0,3.94594594595,6.45945945946,32.1891891892
7824,25,66.8163265306,58.5208333333,1.04166666667,38.75,23.0,0.625,0.666666666667,4.83333333333,2.39583333333,14.0,0.3125,4.85416666667,5.375,3.02083333333,1.25,5.10416666667,3.47916666667,0.145833333333,2.89583333333,9.6875,11.0208333333
7826,25,43.2857142857,59.4615384615,2.79487179487,30.4871794872,17.5897435897,0.0,2.58974358974,3.30769230769,7.64102564103,6.17948717949,4.82051282051,3.17948717949,4.48717948718,3.79487179487,3.58974358974,1.89743589744,0.564102564103,3.25641025641,9.61538461538,12.7948717949,8.33333333333
7894,25,,37.2580645161,3.58064516129,1.58064516129,1.29032258065,2.48387096774,5.03225806452,3.38709677419,1.70967741935,6.87096774194,3.77419354839,6.45161290323,4.54838709677,12.0967741935,9.38709677419,5.54838709677,3.87096774194,0.774193548387,1.03225806452,2.93548387097,17.3548387097
7915,25,22.3163265306,40.7875,0.1,10.05,3.725,0.0,1.8,7.775,8.9625,6.05,2.95,8.875,1.875,3.525,0.7125,3.7,1.575,0.2375,2.075,7.0,36.7375
7916,25,,50.1739130435,5.5652173913,15.7391304348,7.08695652174,0.782608695652,6.08695652174,7.69565217391,3.5652173913,17.1739130435,1.95652173913,0.608695652174,4.5652173913,8.30434782609,1.26086956522,0.0434782608696,2.30434782609,1.34782608696,2.60869565217,3.60869565217,2.78260869565
7921,25,18.5102040816,49.0833333333,15.2083333333,19.2083333333,1.625,1.125,2.29166666667,11.2083333333,2.41666666667,3.95833333333,0.0,4.91666666667,7.04166666667,5.375,4.875,8.0,5.54166666667,0.75,2.16666666667,0.5,8.58333333333
7937,25,77.8571428571,28.2291666667,3.39583333333,4.5,0.0208333333333,5.20833333333,1.95833333333,4.625,2.85416666667,11.8541666667,10.2083333333,15.2708333333,4.83333333333,8.70833333333,3.33333333333,14.5625,7.875,7.02083333333,2.10416666667,1.54166666667,36.375
7967,25,66.9081632653,41.3645833333,0.197916666667,8.90625,1.65625,0.03125,0.0208333333333,3.69791666667,10.8020833333,3.17708333333,3.29166666667,16.4583333333,2.92708333333,1.92708333333,2.57291666667,11.6979166667,2.60416666667,1.25,0.333333333333,2.39583333333,44.7916666667
7969,25,,22.1935483871,4.77419354839,1.35483870968,1.25806451613,9.48387096774,12.6129032258,12.8709677419,0.0,10.4516129032,7.96774193548,4.41935483871,11.3548387097,12.4193548387,5.8064516129,6.29032258065,8.1935483871,0.0322580645161,0.0,1.70967741935,10.6451612903
7983,25,58.6326530612,36.6458333333,3.10416666667,21.6041666667,17.0208333333,1.64583333333,2.14583333333,2.8125,4.9375,15.1666666667,2.41666666667,2.4375,5.75,10.2916666667,4.91666666667,4.85416666667,11.6666666667,0.0208333333333,0.229166666667,4.97916666667,11.5833333333
7991,25,,24.4166666667,0.805555555556,5.72222222222,2.72222222222,5.47222222222,3.75,2.94444444444,3.55555555556,18.3611111111,4.30555555556,5.91666666667,3.33333333333,23.3055555556,16.6388888889,5.44444444444,14.4722222222,2.33333333333,0.0277777777778,0.194444444444,12.0555555556
7997,25,33.9183673469,41.9411764706,0.0,5.52941176471,1.47058823529,0.0,0.0,2.85294117647,3.35294117647,9.02941176471,0.294117647059,10.4117647059,2.76470588235,3.41176470588,1.17647058824,12.5294117647,2.67647058824,0.0,2.0,6.94117647059,30.4117647059
8007,25,,53.1176470588,5.52941176471,18.0588235294,3.0,1.70588235294,4.88235294118,6.58823529412,4.35294117647,3.70588235294,0.235294117647,5.23529411765,2.29411764706,6.70588235294,3.17647058824,7.70588235294,0.0588235294118,11.0,0.0,10.2941176471,9.52941176471
8030,25,38.6326530612,32.4893617021,1.56382978723,0.244680851064,0.0212765957447,6.90425531915,20.2234042553,12.2553191489,2.35106382979,10.9574468085,4.45744680851,2.67021276596,4.6170212766,8.85106382979,3.93617021277,4.31914893617,12.5425531915,3.23404255319,3.08510638298,0.106382978723,3.02127659574
8038,25,78.0,57.5510204082,1.55102040816,30.0408163265,16.693877551,0.244897959184,0.142857142857,1.38775510204,6.89795918367,2.57142857143,1.36734693878,12.8367346939,1.36734693878,1.42857142857,0.0612244897959,7.12244897959,2.02040816327,0.122448979592,0.0204081632653,3.42857142857,36.9387755102
8042,25,8.87755102041,43.3,1.65,1.7,1.8,0.0,2.6,3.7,9.45,7.05,5.2,3.1,9.9,8.05,6.45,3.4,2.9,2.35,1.85,0.8,20.3
8048,25,11.1836734694,57.1428571429,4.0,31.8571428571,17.7142857143,0.428571428571,1.52380952381,4.7619047619,6.04761904762,6.61904761905,0.0,1.42857142857,4.42857142857,4.33333333333,0.52380952381,1.14285714286,6.90476190476,4.57142857143,0.0,14.7142857143,10.2380952381
8051,25,69.2653061224,53.9782608696,3.82608695652,24.9782608696,15.7391304348,0.0217391304348,1.21739130435,4.08695652174,4.71739130435,8.69565217391,1.69565217391,10.152173913,8.34782608696,5.73913043478,1.97826086957,2.95652173913,6.23913043478,1.71739130435,1.54347826087,5.73913043478,25.1739130435
8063,25,,41.0,1.77419354839,12.6774193548,1.09677419355,3.87096774194,6.67741935484,11.3225806452,0.451612903226,19.064516129,2.67741935484,3.70967741935,4.77419354839,14.2580645161,9.90322580645,5.83870967742,5.93548387097,1.32258064516,3.48387096774,6.45161290323,9.38709677419
8077,25,85.7346938776,20.6530612245,1.24489795918,0.0204081632653,0.0204081632653,14.9183673469,29.2653061224,14.8163265306,1.9387755102,12.7551020408,3.55102040816,4.87755102041,5.30612244898,18.0816326531,9.77551020408,8.9387755102,18.387755102,1.26530612245,0.142857142857,1.14285714286,12.0408163265
8078,25,36.6734693878,46.6875,1.40625,8.0,0.1875,0.03125,0.03125,1.1875,11.59375,8.0,2.4375,8.46875,4.5,0.03125,2.9375,11.5,5.71875,0.03125,2.6875,5.5,43.65625
8082,25,73.2244897959,13.347826087,0.608695652174,0.54347826087,0.45652173913,18.8043478261,2.30434782609,0.717391304348,6.78260869565,14.5869565217,5.30434782609,9.30434782609,3.04347826087,17.7826086957,15.3913043478,19.1304347826,19.2173913043,1.67391304348,1.86956521739,1.67391304348,20.0217391304
8091,25,38.0,72.0810810811,3.86486486486,36.1891891892,24.6756756757,0.108108108108,0.189189189189,4.54054054054,2.89189189189,8.21621621622,0.0540540540541,4.2972972973,9.0,0.72972972973,0.0540540540541,1.67567567568,0.0540540540541,0.0540540540541,2.62162162162,9.72972972973,15.6216216216
8093,25,64.1020408163,52.3043478261,0.586956521739,27.1956521739,14.4782608696,0.978260869565,2.19565217391,6.39130434783,4.4347826087,9.73913043478,1.9347826087,3.41304347826,4.97826086957,2.23913043478,1.28260869565,2.73913043478,4.19565217391,3.32608695652,0.0217391304348,4.5,17.3043478261
8103,25,50.5306122449,60.4358974359,2.51282051282,16.0769230769,4.30769230769,0.205128205128,1.38461538462,8.25641025641,6.30769230769,8.0,5.58974358974,3.41025641026,2.4358974359,8.38461538462,2.76923076923,9.64102564103,6.89743589744,4.64102564103,12.7435897436,10.1794871795,14.7435897436
8118,25,,41.44,0.88,2.92,0.24,3.64,3.92,0.84,3.84,9.04,2.0,6.96,4.32,11.4,7.84,6.96,13.36,6.2,2.88,5.76,11.96
8122,25,7.10204081633,45.5,7.88888888889,12.5277777778,0.555555555556,2.25,3.19444444444,2.77777777778,0.0833333333333,5.27777777778,16.3611111111,0.388888888889,13.6111111111,5.61111111111,1.5,0.0277777777778,1.41666666667,6.33333333333,2.41666666667,0.361111111111,8.08333333333
8125,25,28.7551020408,38.8125,2.25,3.875,0.90625,1.90625,5.09375,7.09375,7.46875,15.71875,4.875,7.21875,1.03125,7.78125,5.09375,6.125,5.46875,3.8125,6.03125,2.78125,17.3125
8129,25,65.0816326531,50.3979591837,0.479591836735,16.2448979592,6.09183673469,0.377551020408,1.40816326531,2.72448979592,7.02040816327,5.98979591837,3.01020408163,9.07142857143,4.11224489796,3.67346938776,1.54081632653,9.54081632653,2.59183673469,1.92857142857,8.57142857143,12.8979591837,23.6632653061
8137,25,69.0408163265,67.0217391304,5.58695652174,26.7391304348,32.1086956522,0.0217391304348,2.10869565217,1.58695652174,3.86956521739,7.30434782609,1.17391304348,0.804347826087,5.69565217391,3.36956521739,0.869565217391,1.47826086957,0.195652173913,1.23913043478,10.1739130435,10.5,8.17391304348
8159,25,24.0816326531,59.7586206897,0.0344827586207,33.275862069,28.7931034483,0.48275862069,3.0,3.96551724138,11.3103448276,10.0689655172,1.86206896552,9.68965517241,4.51724137931,3.37931034483,3.34482758621,11.724137931,8.20689655172,1.41379310345,4.03448275862,7.06896551724,32.9655172414
8163,25,22.1428571429,42.6551724138,0.0344827586207,20.1034482759,16.724137931,0.0344827586207,2.20689655172,9.72413793103,8.0,13.5862068966,0.620689655172,7.03448275862,3.68965517241,12.0344827586,6.8275862069,7.65517241379,6.48275862069,2.13793103448,4.0,7.1724137931,22.6206896552
8174,25,62.3673469388,39.8510638298,0.0425531914894,10.5531914894,1.8085106383,0.0425531914894,1.89361702128,1.63829787234,6.8085106383,5.44680851064,0.744680851064,12.6595744681,2.12765957447,6.21276595745,1.74468085106,12.8723404255,2.3829787234,2.34042553191,2.34042553191,4.74468085106,36.1489361702
8175,25,51.8367346939,31.1463414634,1.21951219512,4.78048780488,2.31707317073,1.39024390244,1.48780487805,2.9512195122,2.80487804878,9.70731707317,5.36585365854,9.70731707317,4.58536585366,13.6829268293,1.9756097561,5.07317073171,1.92682926829,8.14634146341,0.414634146341,1.60975609756,30.2926829268
8180,25,53.0612244898,24.025,0.0,2.9,0.8,0.35,4.5,5.425,1.075,13.6,9.15,9.45,5.9,22.95,11.725,13.3,3.075,4.475,0.0,1.3,26.675
8184,25,34.7142857143,41.5,0.0217391304348,7.65217391304,5.80434782609,0.0217391304348,0.0434782608696,1.21739130435,11.1086956522,2.71739130435,2.84782608696,14.2826086957,4.02173913043,3.04347826087,4.89130434783,10.5434782609,2.34782608696,1.15217391304,4.45652173913,5.58695652174,44.3695652174
8186,25,61.0816326531,36.8604651163,0.0,6.32558139535,4.53488372093,0.209302325581,1.46511627907,3.16279069767,8.41860465116,7.88372093023,5.93023255814,8.3488372093,5.72093023256,4.72093023256,6.93023255814,8.58139534884,5.18604651163,5.86046511628,2.46511627907,5.23255813953,28.6279069767
8193,25,8.91836734694,37.2380952381,0.0238095238095,7.61904761905,3.42857142857,0.857142857143,1.64285714286,4.95238095238,7.14285714286,4.71428571429,3.92857142857,9.83333333333,5.33333333333,7.45238095238,4.11904761905,10.9523809524,2.19047619048,5.11904761905,6.52380952381,7.11904761905,25.6904761905
8205,25,20.1224489796,48.4782608696,8.0,13.5652173913,1.08695652174,0.0,4.4347826087,4.0,4.4347826087,5.30434782609,8.30434782609,2.52173913043,1.5652173913,7.21739130435,2.86956521739,4.26086956522,1.52173913043,1.65217391304,0.0,8.82608695652,4.17391304348
8294,25,19.2040816327,51.84,0.0,13.08,6.8,1.68,3.8,4.0,2.8,9.96,1.92,4.36,0.64,5.56,3.76,1.16,2.36,6.84,8.04,6.08,4.56
8363,25,18.387755102,57.7419354839,0.0322580645161,9.74193548387,0.0322580645161,1.1935483871,3.22580645161,7.0,1.90322580645,10.1290322581,2.06451612903,3.32258064516,1.29032258065,7.45161290323,2.45161290323,5.90322580645,0.870967741935,2.22580645161,10.8387096774,14.2258064516,9.96774193548
8375,25,81.306122449,29.4693877551,1.14285714286,8.32653061224,1.85714285714,0.0204081632653,0.571428571429,5.95918367347,5.40816326531,7.75510204082,6.79591836735,12.7142857143,7.14285714286,8.4693877551,6.0612244898,7.85714285714,2.63265306122,1.32653061224,2.10204081633,2.20408163265,36.3265306122
8452,25,44.5918367347,32.925,2.175,5.025,2.375,0.325,1.5,2.025,9.2,6.825,5.0,25.95,4.45,13.65,4.275,8.6,3.25,4.225,0.0,0.475,47.575
8456,25,10.0816326531,37.0,1.1914893617,2.31914893617,0.0212765957447,0.0212765957447,4.23404255319,11.5106382979,3.51063829787,2.57446808511,13.9574468085,6.06382978723,4.95744680851,5.68085106383,1.63829787234,7.53191489362,0.446808510638,7.27659574468,2.31914893617,2.53191489362,22.4042553191
8467,25,73.5918367347,84.4897959184,44.8163265306,63.7755102041,5.0612244898,0.0204081632653,0.0204081632653,6.57142857143,0.0408163265306,2.10204081633,0.959183673469,1.04081632653,14.4285714286,1.55102040816,0.0204081632653,0.775510204082,0.224489795918,0.0204081632653,0.632653061224,9.04081632653,0.775510204082
8615,25,3.69387755102,57.0,2.83333333333,25.0,10.8333333333,0.0,5.5,8.83333333333,0.0,2.66666666667,0.0,5.33333333333,0.0,3.5,0.0,0.0,0.0,0.0,0.0,20.5,9.83333333333
8635,25,73.7959183673,65.4166666667,1.52083333333,37.0208333333,19.875,0.0208333333333,0.0208333333333,3.16666666667,7.0625,5.45833333333,2.6875,1.91666666667,4.70833333333,2.3125,0.625,1.3125,0.625,0.541666666667,3.20833333333,18.1875,13.0416666667
8658,25,69.5816326531,36.9285714286,0.632653061224,6.90816326531,1.18367346939,1.61224489796,1.87755102041,5.94897959184,5.02040816327,7.52040816327,6.61224489796,10.2653061224,6.36734693878,10.3265306122,2.98979591837,8.5306122449,8.29591836735,4.15306122449,2.28571428571,3.88775510204,24.8469387755
8697,25,41.2653061224,30.1555555556,3.68888888889,4.26666666667,1.33333333333,0.0222222222222,5.24444444444,9.97777777778,4.53333333333,12.3777777778,5.95555555556,6.37777777778,3.08888888889,14.3777777778,1.84444444444,7.06666666667,4.48888888889,2.73333333333,1.24444444444,1.08888888889,28.4222222222
8712,25,,24.4565217391,5.54347826087,2.28260869565,0.413043478261,3.30434782609,5.21739130435,7.84782608696,1.28260869565,14.652173913,13.0217391304,4.26086956522,6.65217391304,15.4782608696,5.54347826087,9.84782608696,11.9130434783,5.69565217391,0.891304347826,0.652173913043,8.97826086957
8723,25,58.612244898,32.8229166667,1.375,6.14583333333,3.625,0.0208333333333,0.427083333333,3.10416666667,8.11458333333,7.65625,3.61458333333,13.96875,4.92708333333,4.4375,5.10416666667,14.4375,4.08333333333,1.80208333333,1.73958333333,2.45833333333,40.2916666667
8785,25,61.4897959184,61.9545454545,3.45454545455,26.7727272727,17.5909090909,0.0227272727273,0.0227272727273,4.97727272727,9.77272727273,2.63636363636,1.34090909091,7.09090909091,1.77272727273,3.13636363636,1.38636363636,2.81818181818,2.29545454545,0.0227272727273,0.954545454545,7.25,30.3409090909
8797,25,71.9183673469,49.0,3.40816326531,22.693877551,6.04081632653,3.10204081633,1.30612244898,13.8979591837,8.40816326531,4.26530612245,6.77551020408,6.0,3.87755102041,10.8163265306,3.08163265306,6.77551020408,6.16326530612,2.85714285714,3.18367346939,6.61224489796,8.97959183673
8857,25,28.4285714286,43.1875,5.3125,5.75,0.4375,2.34375,6.96875,3.15625,2.3125,5.75,7.375,6.40625,1.5,10.28125,4.78125,2.90625,4.84375,2.4375,8.96875,5.875,7.75
8892,25,84.7959183673,14.8571428571,0.122448979592,2.04081632653,0.0204081632653,2.63265306122,3.40816326531,3.42857142857,5.32653061224,23.9795918367,5.4693877551,11.5306122449,5.79591836735,23.693877551,19.3469387755,16.7142857143,19.0816326531,2.5306122449,0.469387755102,0.979591836735,20.1020408163
8908,25,51.6734693878,66.3488372093,3.83720930233,41.6511627907,29.2790697674,0.162790697674,0.279069767442,6.46511627907,6.6976744186,4.3023255814,0.837209302326,3.16279069767,7.53488372093,4.23255813953,0.093023255814,1.18604651163,4.6511627907,0.697674418605,4.20930232558,11.2093023256,13.6046511628
8914,25,63.7346938776,35.3695652174,0.0217391304348,9.86956521739,5.0,0.0217391304348,1.63043478261,3.78260869565,7.84782608696,6.02173913043,6.69565217391,9.19565217391,3.91304347826,3.89130434783,4.60869565217,7.19565217391,4.9347826087,3.19565217391,3.84782608696,7.91304347826,28.1956521739
8918,25,23.306122449,36.5918367347,0.510204081633,10.7551020408,6.34693877551,0.0204081632653,0.775510204082,4.16326530612,8.87755102041,12.8775510204,4.16326530612,11.2244897959,0.69387755102,7.95918367347,1.91836734694,11.1020408163,7.65306122449,2.91836734694,4.0,5.22448979592,28.1836734694
9016,25,,55.6842105263,0.0,12.0526315789,0.578947368421,4.52631578947,4.84210526316,1.52631578947,7.31578947368,10.2631578947,4.73684210526,3.36842105263,3.78947368421,11.3157894737,4.94736842105,1.57894736842,4.05263157895,3.31578947368,10.1052631579,4.63157894737,9.84210526316
9024,25,21.2040816327,50.52,0.28,12.24,6.52,3.48,1.48,10.36,3.2,5.16,1.56,10.68,6.32,2.84,1.28,8.72,0.8,3.0,7.08,20.6,18.56
9025,25,68.7346938776,50.0,0.122448979592,22.3265306122,7.71428571429,2.48979591837,3.97959183673,11.306122449,8.65306122449,6.67346938776,3.24489795918,10.5918367347,6.79591836735,7.51020408163,0.836734693878,5.71428571429,2.26530612245,4.40816326531,1.91836734694,6.67346938776,22.0204081633
9256,25,15.0408163265,44.9130434783,4.39130434783,7.86956521739,0.869565217391,3.5652173913,7.34782608696,15.652173913,6.65217391304,7.34782608696,8.60869565217,4.13043478261,0.565217391304,10.652173913,5.69565217391,3.60869565217,1.39130434783,4.60869565217,4.39130434783,7.30434782609,13.0434782609
9261,25,10.612244898,42.2380952381,0.0,5.66666666667,0.0,0.0,8.09523809524,9.7619047619,1.33333333333,4.09523809524,3.19047619048,3.09523809524,2.57142857143,5.61904761905,2.0,0.857142857143,0.190476190476,0.47619047619,5.38095238095,6.42857142857,10.0476190476
9589,25,76.0204081633,32.6326530612,5.57142857143,5.32653061224,0.612244897959,0.0408163265306,2.67346938776,4.04081632653,0.0408163265306,4.85714285714,18.3673469388,2.57142857143,9.02040816327,11.2244897959,3.75510204082,6.97959183673,10.2653061224,10.3265306122,2.24489795918,3.83673469388,8.32653061224
9609,25,,24.8095238095,0.904761904762,6.2619047619,0.166666666667,4.45238095238,9.30952380952,9.5,0.714285714286,14.4047619048,5.19047619048,4.95238095238,4.92857142857,8.61904761905,3.45238095238,4.59523809524,10.619047619,0.809523809524,3.59523809524,2.2619047619,6.28571428571
9862,25,69.8979591837,47.9361702128,2.72340425532,23.9787234043,14.1914893617,0.0212765957447,1.17021276596,6.34042553191,6.42553191489,9.48936170213,1.3829787234,11.0425531915,4.8085106383,2.1914893617,2.68085106383,6.08510638298,5.48936170213,2.3829787234,3.1914893617,5.25531914894,24.4680851064
10285,25,,40.275862069,0.0,3.93103448276,0.0,0.689655172414,0.0,1.03448275862,3.27586206897,5.44827586207,9.10344827586,6.37931034483,5.03448275862,16.3448275862,1.62068965517,1.58620689655,5.13793103448,8.41379310345,2.62068965517,2.06896551724,14.0
10364,25,74.8367346939,50.1020408163,5.95918367347,2.87755102041,0.0204081632653,0.183673469388,2.02040816327,33.8979591837,3.9387755102,2.18367346939,9.9387755102,6.5306122449,6.85714285714,4.30612244898,1.14285714286,4.57142857143,2.30612244898,11.612244898,2.75510204082,3.02040816327,19.8775510204
10400,25,63.0612244898,38.3409090909,2.40909090909,10.7727272727,6.84090909091,0.545454545455,1.31818181818,3.59090909091,12.5454545455,3.75,4.95454545455,13.3863636364,3.02272727273,2.52272727273,0.113636363636,11.5454545455,2.20454545455,0.886363636364,0.5,3.31818181818,42.7045454545
10430,25,,13.6041666667,0.0208333333333,0.791666666667,0.1875,1.52083333333,2.89583333333,1.25,3.83333333333,32.8125,3.125,5.64583333333,8.625,33.1458333333,31.1458333333,8.83333333333,19.625,0.145833333333,1.5625,0.0208333333333,7.125
10448,25,,23.9387755102,2.77551020408,0.30612244898,1.65306122449,9.59183673469,30.7346938776,14.5102040816,2.55102040816,18.4897959184,7.77551020408,8.16326530612,11.1224489796,13.5510204082,7.83673469388,11.7551020408,17.5714285714,0.612244897959,0.632653061224,0.224489795918,10.387755102
10722,25,79.3469387755,49.5,9.58333333333,32.0833333333,11.0833333333,0.270833333333,0.5,10.2291666667,6.70833333333,5.54166666667,1.60416666667,6.3125,6.97916666667,4.16666666667,1.35416666667,3.22916666667,2.08333333333,0.708333333333,1.9375,11.75,24.0416666667
10748,25,39.9387755102,60.0212765957,7.12765957447,25.4893617021,5.57446808511,0.191489361702,0.787234042553,4.97872340426,3.23404255319,4.63829787234,2.06382978723,3.87234042553,7.76595744681,2.87234042553,0.297872340426,0.723404255319,1.70212765957,0.765957446809,0.0212765957447,15.3191489362,11.5531914894
10797,25,,53.0,8.21052631579,14.6315789474,0.894736842105,4.78947368421,4.47368421053,5.94736842105,5.73684210526,3.57894736842,0.0,0.0,5.15789473684,7.47368421053,10.5789473684,3.05263157895,0.0,0.0,7.0,2.47368421053,9.36842105263
10882,25,74.6530612245,72.7872340426,7.1914893617,59.8510638298,38.170212766,0.0212765957447,0.0212765957447,2.21276595745,4.10638297872,7.1914893617,0.510638297872,2.31914893617,7.1914893617,0.0212765957447,0.0212765957447,0.0425531914894,1.31914893617,0.425531914894,1.04255319149,17.0638297872,6.04255319149
10890,25,55.0408163265,56.1363636364,5.29545454545,41.4772727273,25.0454545455,0.0227272727273,2.15909090909,8.13636363636,3.93181818182,9.72727272727,0.636363636364,2.27272727273,2.70454545455,2.09090909091,3.5,4.63636363636,3.65909090909,0.0227272727273,1.54545454545,4.95454545455,12.0681818182
