#oID,INTENSITY/STRENGTH,VALENCE/PLEASANTNESS,BAKERY,SWEET,FRUIT,FISH,GARLIC,SPICES,COLD,SOUR,BURNT,ACID,WARM,MUSKY,SWEATY,AMMONIA/URINOUS,DECAYED,WOOD,GRASS,FLOWER,CHEMICAL
7410,57.0408163265,51.7469879518,2.18072289157,18.0602409639,6.66265060241,0.55421686747,1.79518072289,6.02409638554,6.65060240964,5.26506024096,3.55421686747,8.49397590361,5.32530120482,6.42168674699,0.843373493976,6.12048192771,1.21686746988,2.26506024096,5.32530120482,12.4096385542,23.9879518072
7463,73.4285714286,42.3655913978,0.451612903226,6.93548387097,3.41935483871,0.0967741935484,3.04301075269,14.3978494624,9.13978494624,7.0,7.11827956989,16.5053763441,4.8064516129,6.97849462366,2.17204301075,11.9139784946,1.22580645161,4.60215053763,1.90322580645,2.93548387097,41.1827956989
7500,43.4795918367,39.7727272727,0.924242424242,5.34848484848,2.10606060606,0.0151515151515,0.19696969697,5.01515151515,7.40909090909,5.68181818182,5.16666666667,8.07575757576,4.83333333333,4.66666666667,1.33333333333,9.0,5.09090909091,3.68181818182,1.12121212121,2.78787878788,42.8787878788
7519,45.1734693878,36.3,0.571428571429,3.47142857143,0.742857142857,1.58571428571,3.08571428571,4.11428571429,4.18571428571,6.91428571429,7.21428571429,11.1,5.55714285714,8.9,2.47142857143,10.5285714286,3.71428571429,6.37142857143,1.92857142857,3.6,33.6857142857
7583,32.7142857143,49.7580645161,3.17741935484,7.20967741935,2.08064516129,0.370967741935,2.82258064516,8.37096774194,6.32258064516,4.22580645161,2.04838709677,8.90322580645,3.33870967742,3.0,1.91935483871,4.17741935484,1.46774193548,5.37096774194,2.67741935484,3.43548387097,18.5
7593,52.1632653061,34.962962963,2.79012345679,7.46913580247,0.617283950617,0.530864197531,2.75308641975,5.13580246914,3.18518518519,7.75308641975,7.17283950617,5.44444444444,8.30864197531,17.4814814815,9.91358024691,12.6296296296,7.14814814815,2.6049382716,1.30864197531,5.8024691358,13.6543209877
7601,18.0714285714,53.6086956522,1.76086956522,17.2173913043,5.39130434783,1.39130434783,1.84782608696,4.23913043478,3.67391304348,6.82608695652,3.30434782609,3.5,6.41304347826,7.73913043478,4.13043478261,4.45652173913,3.21739130435,3.08695652174,2.65217391304,11.6739130435,11.4130434783
7632,17.4897959184,60.75,0.980769230769,19.5961538462,1.11538461538,0.923076923077,1.53846153846,6.05769230769,3.05769230769,5.01923076923,3.30769230769,5.36538461538,6.51923076923,4.73076923077,1.19230769231,2.11538461538,1.40384615385,5.17307692308,6.44230769231,24.2115384615,11.0769230769
7635,25.3571428571,42.4807692308,1.42307692308,10.5384615385,1.86538461538,1.13461538462,1.28846153846,3.69230769231,1.98076923077,6.30769230769,7.25,6.0,6.61538461538,8.40384615385,2.19230769231,2.44230769231,0.923076923077,5.69230769231,2.78846153846,3.46153846154,18.1538461538
7654,42.5510204082,55.7466666667,0.333333333333,19.36,2.86666666667,0.0533333333333,1.62666666667,4.44,5.58666666667,5.58666666667,3.46666666667,4.25333333333,2.90666666667,4.01333333333,2.12,2.65333333333,1.93333333333,0.6,2.90666666667,24.6266666667,13.6933333333
7695,38.0102040816,62.4078947368,5.89473684211,27.1052631579,9.35526315789,0.131578947368,0.881578947368,4.84210526316,3.68421052632,8.40789473684,2.25,3.97368421053,5.98684210526,8.14473684211,1.05263157895,2.78947368421,4.93421052632,1.5,1.81578947368,13.5263157895,11.25
7720,60.6836734694,21.7380952381,1.32142857143,4.2619047619,1.11904761905,1.80952380952,5.91666666667,3.35714285714,4.2619047619,19.2619047619,8.7380952381,7.60714285714,3.08333333333,22.7738095238,13.0595238095,6.07142857143,13.0357142857,0.333333333333,2.65476190476,0.904761904762,14.1666666667
7731,53.2755102041,50.3253012048,3.3734939759,15.9397590361,7.15662650602,0.746987951807,1.34939759036,6.77108433735,6.44578313253,8.19277108434,3.8313253012,5.43373493976,4.74698795181,6.71084337349,2.84337349398,5.43373493976,2.98795180723,3.60240963855,4.78313253012,14.0843373494,11.0361445783
7749,58.693877551,34.3170731707,2.9756097561,15.012195122,7.64634146341,2.06097560976,3.12195121951,3.63414634146,5.0,7.74390243902,5.64634146341,6.91463414634,5.03658536585,9.67073170732,4.96341463415,9.12195121951,7.79268292683,0.878048780488,2.12195121951,4.36585365854,24.0365853659
7761,40.9795918367,67.4814814815,9.95061728395,44.6666666667,28.7530864198,0.16049382716,0.432098765432,3.69135802469,4.34567901235,2.2962962963,1.06172839506,1.83950617284,6.37037037037,1.58024691358,0.617283950617,0.172839506173,0.740740740741,0.728395061728,2.27160493827,10.5925925926,5.35802469136
7762,61.1530612245,59.5842696629,9.0,45.6404494382,29.2921348315,0.449438202247,1.57303370787,3.96629213483,3.66292134831,8.83146067416,2.24719101124,2.3595505618,6.50561797753,2.32584269663,2.44943820225,2.03370786517,5.0,1.20224719101,2.44943820225,9.7191011236,11.3483146067
7765,31.8367346939,43.5166666667,2.86666666667,11.7166666667,3.5,0.383333333333,1.08333333333,4.5,7.58333333333,4.7,3.75,8.75,5.76666666667,5.61666666667,0.983333333333,4.83333333333,0.55,2.83333333333,1.53333333333,3.58333333333,31.8333333333
7768,19.8775510204,44.7234042553,0.0,5.02127659574,0.340425531915,1.04255319149,0.978723404255,4.36170212766,9.14893617021,6.85106382979,2.27659574468,7.44680851064,3.27659574468,10.1063829787,3.87234042553,6.70212765957,7.82978723404,2.87234042553,1.95744680851,6.06382978723,20.3829787234
7792,41.7142857143,41.4032258065,0.0,10.4193548387,6.5,0.5,3.17741935484,5.54838709677,7.66129032258,6.11290322581,0.790322580645,6.54838709677,4.83870967742,6.27419354839,1.51612903226,9.90322580645,4.51612903226,3.61290322581,4.41935483871,9.70967741935,33.3548387097
7795,35.306122449,49.2833333333,5.13333333333,26.0333333333,13.5166666667,1.16666666667,2.28333333333,6.51666666667,3.71666666667,5.71666666667,3.05,2.98333333333,3.48333333333,6.46666666667,2.05,2.51666666667,3.5,2.55,5.28333333333,7.55,11.1
7799,41.6836734694,66.8450704225,1.71830985915,35.8450704225,22.9577464789,1.18309859155,1.60563380282,3.91549295775,2.46478873239,2.49295774648,0.69014084507,0.718309859155,6.80281690141,1.61971830986,0.0422535211268,0.0704225352113,1.05633802817,1.74647887324,4.05633802817,11.3098591549,7.53521126761
7803,39.2244897959,45.7936507937,0.0793650793651,15.3492063492,3.47619047619,0.365079365079,1.12698412698,4.36507936508,10.0476190476,3.07936507937,2.50793650794,10.9047619048,5.20634920635,4.73015873016,1.88888888889,3.73015873016,2.53968253968,3.68253968254,3.47619047619,6.8253968254,32.0952380952
7820,54.0612244898,46.24,2.01333333333,17.4133333333,9.36,0.0666666666667,0.56,2.88,4.28,6.61333333333,3.08,8.90666666667,4.52,3.21333333333,1.29333333333,7.77333333333,5.28,0.466666666667,3.08,5.76,34.9333333333
7824,43.2959183673,56.0657894737,1.89473684211,29.6184210526,15.6710526316,0.513157894737,1.05263157895,5.77631578947,2.89473684211,13.2236842105,1.23684210526,5.92105263158,4.80263157895,3.93421052632,2.21052631579,3.90789473684,2.61842105263,0.710526315789,3.86842105263,8.07894736842,13.1710526316
7826,27.3265306122,56.6140350877,2.10526315789,30.298245614,16.3157894737,1.26315789474,3.75438596491,2.64912280702,7.0701754386,8.33333333333,4.52631578947,3.68421052632,3.14035087719,6.57894736842,2.54385964912,3.14035087719,3.0701754386,4.70175438596,10.2631578947,11.4912280702,9.52631578947
7894,15.9183673469,38.25,3.0,2.3,1.0,3.225,5.55,3.5,1.9,8.575,2.925,7.05,4.25,11.675,7.6,5.5,3.0,1.075,2.35,2.275,17.2
7915,15.9948979592,44.0813953488,2.06976744186,8.73255813953,1.95348837209,0.651162790698,2.77906976744,6.63953488372,4.81395348837,6.6511627907,3.1976744186,6.12790697674,3.87209302326,6.48837209302,1.53488372093,4.06976744186,1.70930232558,1.86046511628,6.10465116279,4.95348837209,22.2906976744
7916,11.4081632653,47.2105263158,3.36842105263,11.6315789474,4.81578947368,1.57894736842,5.31578947368,7.28947368421,5.13157894737,13.1315789474,2.84210526316,1.71052631579,3.39473684211,8.36842105263,1.42105263158,1.42105263158,4.07894736842,2.60526315789,5.18421052632,2.52631578947,9.31578947368
7921,12.0918367347,47.7222222222,11.9722222222,15.8888888889,1.41666666667,1.61111111111,1.52777777778,8.30555555556,1.86111111111,4.38888888889,0.0,3.66666666667,7.25,8.91666666667,4.11111111111,5.33333333333,3.69444444444,0.888888888889,1.44444444444,2.44444444444,8.33333333333
7937,61.8367346939,31.2840909091,2.44318181818,5.31818181818,0.25,3.23863636364,1.88636363636,4.80681818182,4.01136363636,10.6022727273,8.61363636364,11.6818181818,4.79545454545,7.95454545455,3.11363636364,9.81818181818,6.93181818182,5.97727272727,2.23863636364,1.35227272727,29.5681818182
7967,37.8724489796,44.157480315,0.370078740157,8.41732283465,1.46456692913,0.582677165354,1.22834645669,3.96850393701,9.83464566929,4.82677165354,3.73228346457,14.2598425197,3.08661417323,3.54330708661,2.38582677165,9.48818897638,2.61417322835,2.03149606299,0.818897637795,3.31496062992,36.0708661417
7969,23.6530612245,27.4545454545,3.63636363636,2.40909090909,0.886363636364,6.68181818182,9.97727272727,10.2954545455,1.47727272727,7.5,7.04545454545,3.11363636364,9.61363636364,10.7045454545,5.0,5.86363636364,6.04545454545,0.977272727273,1.97727272727,2.75,10.1590909091
7983,36.8265306122,41.0422535211,2.14084507042,20.0985915493,12.6901408451,1.76056338028,3.84507042254,2.84507042254,4.25352112676,12.2535211268,2.52112676056,2.29577464789,5.02816901408,11.8591549296,4.43661971831,4.02816901408,9.04225352113,2.64788732394,5.07042253521,7.32394366197,10.0
7991,25.1836734694,27.5384615385,2.11538461538,7.13461538462,1.88461538462,3.78846153846,4.30769230769,3.28846153846,3.76923076923,17.8846153846,3.07692307692,4.09615384615,4.28846153846,19.5192307692,12.5384615385,4.65384615385,12.5769230769,2.17307692308,3.46153846154,1.07692307692,12.7307692308
7997,22.9897959184,44.1764705882,1.09803921569,5.78431372549,1.52941176471,0.196078431373,0.254901960784,4.39215686275,2.90196078431,8.64705882353,0.862745098039,9.39215686275,2.49019607843,8.23529411765,2.29411764706,8.88235294118,1.78431372549,1.98039215686,3.86274509804,7.92156862745,21.7843137255
8007,9.07142857143,46.2682926829,3.73170731707,11.6097560976,2.70731707317,0.707317073171,4.09756097561,8.36585365854,3.46341463415,2.29268292683,0.609756097561,5.0243902439,1.19512195122,10.3902439024,3.58536585366,5.34146341463,0.536585365854,10.3902439024,3.09756097561,6.0487804878,10.5365853659
8030,28.0969387755,34.3603603604,3.04504504505,3.04504504505,0.936936936937,6.28828828829,17.3333333333,11.009009009,1.55855855856,11.1081081081,5.6036036036,3.38738738739,6.06306306306,11.2792792793,6.12612612613,4.47747747748,8.7027027027,4.23423423423,3.6036036036,2.42342342342,4.85585585586
8038,49.3673469388,54.3888888889,1.43055555556,24.9444444444,13.7777777778,0.166666666667,0.180555555556,0.958333333333,7.55555555556,2.81944444444,1.05555555556,11.2777777778,1.33333333333,2.83333333333,0.819444444444,5.97222222222,1.86111111111,0.833333333333,0.305555555556,4.05555555556,31.0694444444
8042,10.7653061224,45.7647058824,2.38235294118,10.2352941176,1.82352941176,0.0,3.61764705882,5.97058823529,5.55882352941,6.38235294118,7.0,4.20588235294,6.73529411765,5.76470588235,5.23529411765,2.0,2.97058823529,5.76470588235,2.05882352941,5.29411764706,16.0588235294
8048,35.4897959184,51.5,5.60869565217,21.7391304348,10.9347826087,0.413043478261,1.58695652174,2.9347826087,3.0,5.39130434783,2.5,1.21739130435,3.17391304348,8.21739130435,2.19565217391,2.4347826087,3.91304347826,2.41304347826,2.5652173913,11.2391304348,7.41304347826
8051,40.4387755102,53.7313432836,3.92537313433,21.223880597,11.5373134328,0.044776119403,0.835820895522,6.10447761194,4.58208955224,8.13432835821,2.65671641791,7.65671641791,7.29850746269,5.9552238806,3.02985074627,3.68656716418,5.4328358209,3.0447761194,2.25373134328,6.4328358209,18.9850746269
8063,18.693877551,43.2127659574,3.44680851064,11.7446808511,0.765957446809,2.55319148936,6.53191489362,11.2765957447,0.468085106383,16.9574468085,1.97872340426,2.74468085106,3.48936170213,14.2127659574,7.06382978723,3.85106382979,5.21276595745,1.08510638298,3.78723404255,5.06382978723,8.57446808511
8077,69.6530612245,24.2065217391,1.6847826087,1.07608695652,0.369565217391,11.9891304348,32.6195652174,12.7391304348,1.03260869565,10.9782608696,4.35869565217,4.8152173913,6.65217391304,14.4347826087,6.16304347826,6.80434782609,15.2065217391,1.65217391304,0.184782608696,0.608695652174,10.0543478261
8078,43.6530612245,42.265625,1.171875,5.359375,0.140625,0.109375,1.3125,2.5625,9.890625,6.53125,4.375,13.34375,5.03125,1.828125,2.578125,9.84375,3.640625,0.453125,1.640625,4.453125,40.25
8082,46.112244898,25.5277777778,1.76388888889,6.47222222222,1.26388888889,12.0138888889,2.80555555556,1.59722222222,5.45833333333,10.875,4.33333333333,6.40277777778,4.54166666667,14.8055555556,9.83333333333,12.4583333333,14.3888888889,2.63888888889,4.23611111111,4.13888888889,14.8333333333
8091,34.0816326531,61.1666666667,3.375,25.7361111111,16.6527777778,1.02777777778,1.29166666667,4.73611111111,2.5,6.09722222222,2.84722222222,2.93055555556,9.56944444444,5.11111111111,3.08333333333,1.51388888889,0.347222222222,3.40277777778,3.75,10.5138888889,11.5555555556
8093,37.5918367347,51.4117647059,0.926470588235,20.4705882353,10.2058823529,0.808823529412,3.5,5.83823529412,3.13235294118,8.80882352941,3.01470588235,2.94117647059,5.30882352941,4.48529411765,1.70588235294,2.01470588235,2.94117647059,4.82352941176,0.691176470588,3.63235294118,13.8235294118
8103,31.4489795918,57.4576271186,2.72881355932,13.2203389831,3.38983050847,0.542372881356,2.15254237288,6.18644067797,4.16949152542,7.03389830508,5.81355932203,2.49152542373,1.61016949153,9.91525423729,2.0,6.71186440678,5.37288135593,3.74576271186,11.6271186441,9.66101694915,10.8644067797
8118,9.73469387755,40.1212121212,0.666666666667,3.93939393939,0.636363636364,5.18181818182,4.9696969697,0.636363636364,4.27272727273,8.33333333333,4.42424242424,6.12121212121,3.33333333333,13.0909090909,7.24242424242,5.75757575758,10.1515151515,5.18181818182,4.21212121212,4.36363636364,13.0
8122,21.4081632653,45.2352941176,5.58823529412,9.47058823529,0.411764705882,1.60784313725,3.41176470588,2.86274509804,0.313725490196,8.74509803922,12.2941176471,2.37254901961,12.862745098,6.6862745098,1.43137254902,2.13725490196,3.58823529412,5.19607843137,2.86274509804,0.274509803922,9.92156862745
8125,23.8775510204,43.186440678,3.52542372881,6.03389830508,3.37288135593,1.79661016949,5.05084745763,5.50847457627,7.08474576271,11.7118644068,5.96610169492,6.50847457627,2.59322033898,10.1016949153,5.38983050847,5.4406779661,5.42372881356,4.03389830508,3.77966101695,3.61016949153,14.2203389831
8129,40.9336734694,52.3142857143,1.03571428571,17.8357142857,8.62857142857,0.314285714286,1.34285714286,3.30714285714,6.22857142857,5.95714285714,3.49285714286,7.66428571429,5.24285714286,4.14285714286,2.24285714286,7.45714285714,2.92142857143,2.31428571429,6.59285714286,11.1357142857,21.5357142857
8137,61.193877551,64.2173913043,4.16304347826,21.0108695652,25.7934782609,0.29347826087,1.29347826087,3.52173913043,4.92391304348,6.66304347826,1.82608695652,3.1847826087,5.41304347826,4.52173913043,1.88043478261,2.3152173913,1.71739130435,1.39130434783,11.3260869565,12.3913043478,8.03260869565
8159,52.0510204082,62.9344262295,1.68852459016,32.7213114754,21.9508196721,0.245901639344,2.72131147541,2.59016393443,8.60655737705,7.86885245902,1.31147540984,6.29508196721,4.91803278689,2.70491803279,1.88524590164,5.59016393443,4.13114754098,0.688524590164,4.0,11.4590163934,23.2459016393
8163,48.7551020408,46.6557377049,0.819672131148,14.2786885246,8.47540983607,1.14754098361,1.06557377049,9.70491803279,6.24590163934,10.5245901639,0.852459016393,3.75409836066,3.77049180328,11.2950819672,5.7868852459,3.68852459016,4.93442622951,1.72131147541,6.37704918033,8.08196721311,13.393442623
8174,37.8265306122,41.652173913,0.0289855072464,10.1014492754,1.71014492754,0.913043478261,2.23188405797,4.10144927536,7.23188405797,6.71014492754,1.27536231884,10.2898550725,2.30434782609,6.26086956522,1.85507246377,12.0724637681,2.15942028986,2.76811594203,3.04347826087,6.52173913043,29.6811594203
8175,64.2959183673,32.6987951807,1.03614457831,3.85542168675,1.15662650602,1.69879518072,2.74698795181,4.56626506024,2.9156626506,10.0240963855,4.69879518072,6.26506024096,5.6265060241,16.0722891566,4.24096385542,5.01204819277,2.77108433735,6.42168674699,0.21686746988,1.68674698795,27.5060240964
8180,66.4489795918,27.9397590361,1.0843373494,2.69879518072,0.674698795181,0.710843373494,4.12048192771,5.12048192771,1.95180722892,12.1204819277,7.01204819277,7.36144578313,4.31325301205,19.2289156627,9.79518072289,7.1686746988,5.09638554217,6.38554216867,0.0,0.626506024096,21.7710843373
8184,53.5510204082,41.7325581395,0.348837209302,8.55813953488,3.63953488372,0.0581395348837,1.03488372093,2.63953488372,7.18604651163,3.04651162791,1.66279069767,10.1511627907,3.95348837209,5.1976744186,5.25581395349,9.27906976744,4.68604651163,1.09302325581,6.1511627907,5.46511627907,31.0
8186,33.7040816327,38.7222222222,1.01851851852,6.12962962963,4.90740740741,0.166666666667,3.01851851852,3.55555555556,6.96296296296,8.35185185185,5.14814814815,7.72222222222,6.22222222222,5.18518518519,7.05555555556,7.22222222222,4.12962962963,4.66666666667,4.05555555556,7.68518518519,24.6851851852
8193,32.0816326531,37.9454545455,0.4,6.49090909091,2.8,2.21818181818,2.98181818182,4.83636363636,6.14545454545,4.92727272727,5.76363636364,9.76363636364,5.74545454545,7.36363636364,4.25454545455,11.3272727273,2.01818181818,6.65454545455,5.81818181818,5.74545454545,23.7818181818
8205,15.887755102,49.9487179487,4.71794871795,11.5897435897,0.641025641026,0.74358974359,4.0,7.79487179487,4.10256410256,5.53846153846,6.38461538462,3.87179487179,1.23076923077,7.51282051282,4.35897435897,3.74358974359,2.71794871795,1.61538461538,0.461538461538,5.64102564103,6.69230769231
8294,15.0510204082,49.525,0.4,10.3,4.25,2.225,3.775,2.9,2.4,11.575,2.6,3.175,0.525,5.675,3.0,2.775,5.25,7.125,9.15,6.275,5.675
8363,25.3775510204,55.4912280702,2.14035087719,13.1052631579,0.964912280702,0.649122807018,2.87719298246,7.10526315789,3.14035087719,10.0175438596,2.28070175439,3.85964912281,4.05263157895,8.17543859649,3.50877192982,6.52631578947,2.24561403509,3.47368421053,6.77192982456,14.1578947368,13.649122807
8375,62.5102040816,33.9340659341,0.615384615385,6.75824175824,1.16483516484,0.747252747253,1.9010989011,5.2967032967,5.89010989011,6.23076923077,5.7032967033,9.81318681319,6.07692307692,7.57142857143,4.78021978022,7.52747252747,2.34065934066,1.35164835165,1.76923076923,3.72527472527,33.1868131868
8452,63.3367346939,34.1707317073,1.06097560976,4.41463414634,1.48780487805,0.548780487805,1.26829268293,3.23170731707,7.42682926829,11.9756097561,3.10975609756,18.0365853659,4.37804878049,10.7804878049,5.82926829268,9.13414634146,3.64634146341,2.56097560976,1.5487804878,2.39024390244,32.7195121951
8456,36.9081632653,38.873015873,1.07936507937,2.98412698413,0.047619047619,0.015873015873,3.7619047619,8.74603174603,4.0,3.77777777778,12.9047619048,5.38095238095,4.04761904762,7.55555555556,2.04761904762,6.26984126984,0.809523809524,7.68253968254,2.1746031746,1.88888888889,21.9523809524
8467,75.0714285714,83.9591836735,43.2857142857,64.7142857143,5.30612244898,0.0204081632653,0.357142857143,9.19387755102,1.84693877551,1.35714285714,3.14285714286,0.530612244898,16.3979591837,0.908163265306,0.0204081632653,0.397959183673,0.367346938776,0.173469387755,0.326530612245,9.12244897959,2.5
8615,17.2244897959,51.2777777778,1.72222222222,13.4444444444,5.16666666667,2.33333333333,6.72222222222,2.94444444444,3.5,6.55555555556,2.0,6.88888888889,2.55555555556,6.83333333333,0.0,3.38888888889,5.0,0.388888888889,1.72222222222,12.3888888889,8.72222222222
8635,63.0816326531,64.3296703297,1.16483516484,37.5054945055,19.3406593407,0.043956043956,0.021978021978,3.07692307692,4.92307692308,5.47252747253,2.49450549451,1.26373626374,4.27472527473,3.69230769231,0.681318681319,1.63736263736,0.461538461538,1.86813186813,2.02197802198,18.1538461538,10.6043956044
8658,48.6326530612,38.2278481013,2.1582278481,7.98734177215,1.6582278481,2.54430379747,2.77848101266,5.55063291139,5.03164556962,8.75316455696,7.74050632911,6.94303797468,5.86075949367,10.4493670886,2.9746835443,6.5,6.31012658228,3.03164556962,1.90506329114,4.36075949367,21.0569620253
8697,55.4081632653,33.7108433735,2.92771084337,3.21686746988,0.927710843373,0.987951807229,4.79518072289,8.0843373494,4.10843373494,11.4337349398,6.80722891566,10.3855421687,5.86746987952,13.9759036145,6.02409638554,6.28915662651,6.4578313253,5.38554216867,1.38554216867,1.56626506024,25.7831325301
8712,42.0816326531,30.8484848485,6.39393939394,2.22727272727,0.454545454545,2.69696969697,5.68181818182,7.01515151515,1.25757575758,13.0909090909,11.8939393939,2.98484848485,4.92424242424,14.5454545455,4.60606060606,8.56060606061,9.9696969697,4.34848484848,2.40909090909,1.62121212121,9.66666666667
8723,39.0612244898,36.8721804511,2.21804511278,7.0,2.28571428571,0.015037593985,1.24060150376,3.81954887218,6.00751879699,8.15037593985,3.9022556391,9.23308270677,6.33082706767,6.0977443609,5.30827067669,9.55639097744,4.42105263158,2.51127819549,2.37593984962,3.6015037594,27.4135338346
8785,47.7244897959,58.9285714286,2.91666666667,23.4404761905,15.4642857143,0.0238095238095,0.738095238095,4.13095238095,7.5119047619,2.60714285714,0.785714285714,5.21428571429,3.47619047619,2.30952380952,1.17857142857,4.72619047619,2.5,0.285714285714,1.34523809524,9.32142857143,24.4166666667
8797,64.6734693878,38.9456521739,1.8152173913,14.0,3.36956521739,2.21739130435,1.89130434783,10.4239130435,5.89130434783,4.54347826087,7.53260869565,8.29347826087,4.82608695652,12.2826086957,2.66304347826,9.6847826087,7.22826086957,5.84782608696,3.46739130435,4.55434782609,15.597826087
8857,17.9081632653,43.2083333333,4.0,7.27083333333,0.291666666667,1.5625,4.64583333333,2.10416666667,1.54166666667,4.08333333333,6.35416666667,5.25,2.25,8.0625,3.52083333333,3.54166666667,3.22916666667,2.0,5.97916666667,7.14583333333,6.95833333333
8892,73.693877551,16.2795698925,0.623655913978,1.34408602151,0.010752688172,3.37634408602,4.08602150538,2.64516129032,4.4623655914,24.376344086,4.65591397849,10.3440860215,4.79569892473,23.1935483871,18.9247311828,21.5161290323,14.9892473118,2.01075268817,0.591397849462,0.548387096774,16.5053763441
8908,27.7857142857,66.0576923077,3.61538461538,40.3846153846,27.4423076923,0.134615384615,0.326923076923,6.19230769231,8.44230769231,4.96153846154,0.692307692308,3.13461538462,6.73076923077,4.28846153846,0.0769230769231,1.63461538462,3.84615384615,0.576923076923,6.92307692308,10.3461538462,11.75
8914,41.1530612245,36.5211267606,0.0140845070423,7.29577464789,4.67605633803,0.591549295775,1.6338028169,3.66197183099,7.9014084507,7.2676056338,5.35211267606,9.38028169014,4.28169014085,7.52112676056,3.98591549296,6.7323943662,5.08450704225,2.3661971831,4.0985915493,7.78873239437,27.7464788732
8918,50.4183673469,37.858974359,0.320512820513,7.85897435897,4.21794871795,0.0128205128205,1.0,3.82051282051,6.16666666667,10.2820512821,3.55128205128,8.33333333333,2.71794871795,7.0,3.76923076923,7.57692307692,5.84615384615,3.73076923077,5.5641025641,3.66666666667,21.6666666667
9016,9.28571428571,50.3333333333,0.366666666667,11.8666666667,2.33333333333,2.86666666667,5.16666666667,3.43333333333,7.36666666667,8.16666666667,6.23333333333,3.03333333333,4.63333333333,10.8,4.63333333333,2.33333333333,2.7,4.73333333333,6.76666666667,4.26666666667,11.3666666667
9024,49.0510204082,50.3846153846,1.98076923077,11.5,5.28846153846,1.67307692308,0.711538461538,9.25,3.21153846154,5.98076923077,1.67307692308,11.3076923077,6.61538461538,2.80769230769,1.63461538462,4.78846153846,0.403846153846,1.61538461538,4.01923076923,11.6923076923,19.8846153846
9025,44.2551020408,48.28,3.13333333333,19.2266666667,5.50666666667,1.62666666667,2.78666666667,10.3066666667,6.46666666667,4.86666666667,7.84,7.30666666667,6.21333333333,8.29333333333,1.52,4.8,1.86666666667,3.2,1.77333333333,5.06666666667,16.1466666667
9256,11.5,45.8717948718,5.23076923077,9.02564102564,0.589743589744,2.10256410256,6.53846153846,10.7948717949,4.82051282051,9.66666666667,7.35897435897,2.58974358974,3.33333333333,7.87179487179,5.76923076923,3.82051282051,3.53846153846,3.23076923077,3.0,7.74358974359,10.2820512821
9261,18.6326530612,39.98,0.0,4.56,0.18,0.24,5.34,6.58,3.16,5.54,6.22,4.5,4.04,7.82,5.0,7.64,7.3,2.06,2.84,4.46,13.9
9589,43.7551020408,37.4057971014,4.78260869565,9.71014492754,1.73913043478,0.231884057971,2.1884057971,3.78260869565,2.40579710145,4.28985507246,13.9130434783,2.34782608696,6.75362318841,9.78260869565,3.88405797101,6.94202898551,9.84057971014,8.57971014493,3.21739130435,4.3768115942,8.52173913043
9609,31.612244898,28.5,0.678571428571,6.39285714286,0.125,3.33928571429,8.10714285714,8.25,1.89285714286,14.8214285714,4.16071428571,6.0,4.73214285714,8.26785714286,3.07142857143,4.92857142857,9.0,4.55357142857,6.17857142857,2.42857142857,7.92857142857
9862,42.6530612245,48.7792207792,1.67532467532,18.5714285714,9.22077922078,0.974025974026,2.35064935065,5.27272727273,4.36363636364,9.92207792208,1.88311688312,8.68831168831,7.12987012987,2.51948051948,2.77922077922,4.4025974026,3.36363636364,2.93506493506,4.28571428571,6.36363636364,21.2207792208
10285,16.4489795918,44.1777777778,0.577777777778,4.75555555556,0.6,0.888888888889,1.22222222222,3.28888888889,3.84444444444,7.53333333333,5.86666666667,4.11111111111,4.11111111111,12.3777777778,1.88888888889,1.08888888889,3.31111111111,6.31111111111,2.24444444444,2.66666666667,11.3111111111
10364,57.8775510204,50.8505747126,4.83908045977,2.90804597701,0.16091954023,0.126436781609,2.87356321839,24.6666666667,3.37931034483,2.27586206897,8.12643678161,5.66666666667,8.18390804598,5.65517241379,0.655172413793,3.29885057471,2.67816091954,13.5632183908,4.03448275862,3.08045977011,16.4942528736
10400,37.4387755102,43.126984127,1.69841269841,10.9682539683,4.80952380952,1.74603174603,1.71428571429,4.0,12.2698412698,3.25396825397,4.39682539683,10.8095238095,2.80952380952,3.11111111111,0.666666666667,8.96825396825,4.11111111111,2.66666666667,1.33333333333,3.74603174603,33.5238095238
10430,64.7755102041,16.2528735632,0.747126436782,1.47126436782,0.103448275862,3.33333333333,4.16091954023,2.14942528736,3.35632183908,29.091954023,2.64367816092,4.22988505747,7.74712643678,31.0229885057,28.183908046,6.35632183908,17.2873563218,1.13793103448,0.954022988506,0.724137931034,8.65517241379
10448,70.0408163265,24.5434782609,3.01086956522,0.163043478261,0.978260869565,9.67391304348,20.9673913043,16.4782608696,1.36956521739,15.75,7.15217391304,6.0,8.33695652174,11.3804347826,6.23913043478,8.82608695652,15.1956521739,0.652173913043,0.891304347826,0.119565217391,9.60869565217
10722,53.3571428571,54.6172839506,6.13580246914,24.2839506173,9.93827160494,0.41975308642,1.77777777778,9.07407407407,7.51851851852,5.83950617284,2.2962962963,5.76543209877,6.53086419753,3.93827160494,2.07407407407,2.79012345679,1.24691358025,1.66666666667,2.03703703704,8.81481481481,21.7654320988
10748,50.5102040816,60.0786516854,7.15730337079,25.9662921348,5.37078651685,0.85393258427,1.22471910112,3.29213483146,3.02247191011,4.76404494382,1.74157303371,3.29213483146,7.02247191011,6.85393258427,0.910112359551,2.31460674157,2.14606741573,0.719101123596,3.1797752809,18.2247191011,12.5056179775
